Altersgruppe;Anzahl;Timestamp
<5;211;2020-07-19T00:00:00
5-14;678;2020-07-19T00:00:00
15-24;2020;2020-07-19T00:00:00
25-34;2949;2020-07-19T00:00:00
35-44;2835;2020-07-19T00:00:00
45-54;3846;2020-07-19T00:00:00
55-64;3042;2020-07-19T00:00:00
65-74;1542;2020-07-19T00:00:00
75-84;1456;2020-07-19T00:00:00
>84;969;2020-07-19T00:00:00
