time;Belegung Normalbetten in %;Timestamp
01.04.2020;5,498105209069;2021-01-15T10:30:00
02.04.2020;5,158580920145;2021-01-15T10:30:00
03.04.2020;5,211214483278;2021-01-15T10:30:00
04.04.2020;5,129797540678;2021-01-15T10:30:00
05.04.2020;4,327741308047;2021-01-15T10:30:00
06.04.2020;4,894564894564;2021-01-15T10:30:00
07.04.2020;4,329813570454;2021-01-15T10:30:00
08.04.2020;4,276281852883;2021-01-15T10:30:00
09.04.2020;4,266389177939;2021-01-15T10:30:00
10.04.2020;3,997096790917;2021-01-15T10:30:00
11.04.2020;4,009338205440;2021-01-15T10:30:00
12.04.2020;4,054884292443;2021-01-15T10:30:00
13.04.2020;3,686406995230;2021-01-15T10:30:00
14.04.2020;3,831978593426;2021-01-15T10:30:00
15.04.2020;4,013151028076;2021-01-15T10:30:00
16.04.2020;3,939262941748;2021-01-15T10:30:00
17.04.2020;3,741907165587;2021-01-15T10:30:00
18.04.2020;3,476251880507;2021-01-15T10:30:00
19.04.2020;3,254752044175;2021-01-15T10:30:00
20.04.2020;3,268428372739;2021-01-15T10:30:00
21.04.2020;3,257897492582;2021-01-15T10:30:00
22.04.2020;3,176142562734;2021-01-15T10:30:00
23.04.2020;3,111791730474;2021-01-15T10:30:00
24.04.2020;3,025117643463;2021-01-15T10:30:00
25.04.2020;2,739073478623;2021-01-15T10:30:00
26.04.2020;2,627267407840;2021-01-15T10:30:00
27.04.2020;2,566951233773;2021-01-15T10:30:00
28.04.2020;2,577475893019;2021-01-15T10:30:00
29.04.2020;2,467399642035;2021-01-15T10:30:00
30.04.2020;2,407299553484;2021-01-15T10:30:00
01.05.2020;2,102591988399;2021-01-15T10:30:00
02.05.2020;1,833255488089;2021-01-15T10:30:00
03.05.2020;1,770114942528;2021-01-15T10:30:00
04.05.2020;1,787366959740;2021-01-15T10:30:00
05.05.2020;1,968158455559;2021-01-15T10:30:00
06.05.2020;2,197426067907;2021-01-15T10:30:00
07.05.2020;1,869810925835;2021-01-15T10:30:00
08.05.2020;1,826160815402;2021-01-15T10:30:00
09.05.2020;1,555841168910;2021-01-15T10:30:00
10.05.2020;1,405738494126;2021-01-15T10:30:00
11.05.2020;1,338322973487;2021-01-15T10:30:00
12.05.2020;1,388042521497;2021-01-15T10:30:00
13.05.2020;1,373666520531;2021-01-15T10:30:00
14.05.2020;1,358695652173;2021-01-15T10:30:00
15.05.2020;1,261178628754;2021-01-15T10:30:00
16.05.2020;1,240480489911;2021-01-15T10:30:00
17.05.2020;1,093096618003;2021-01-15T10:30:00
18.05.2020;1,093093962646;2021-01-15T10:30:00
19.05.2020;1,128205128205;2021-01-15T10:30:00
20.05.2020;1,179204682389;2021-01-15T10:30:00
21.05.2020;1,287766220901;2021-01-15T10:30:00
22.05.2020;1,029435419012;2021-01-15T10:30:00
23.05.2020;0,876132930513;2021-01-15T10:30:00
24.05.2020;0,801484230055;2021-01-15T10:30:00
25.05.2020;0,794468147712;2021-01-15T10:30:00
