Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;303;0;64
Rust(Stadt);102;1980;38;0;17
Eisenstadt-Umgebung;103;43236;762;5;138
Güssing;104;25699;572;1;134
Jennersdorf;105;17097;391;3;86
Mattersburg;106;40042;650;4;124
Neusiedl am See;107;59990;944;12;163
Oberpullendorf;108;37384;854;4;191
Oberwart;109;54192;1247;20;182
Klagenfurt Stadt;201;101300;1950;30;786
Villach Stadt;202;62882;967;2;296
Hermagor;203;18054;347;2;94
Klagenfurt Land;204;60014;997;2;425
Sankt Veit an der Glan;205;54186;991;4;421
Spittal an der Drau;206;75868;692;3;333
Villach Land;207;64618;931;4;386
Völkermarkt;208;41862;986;6;433
Wolfsberg;209;52607;923;7;415
Feldkirchen;210;29902;525;3;224
Krems an der Donau(Stadt);301;25036;566;6;140
Sankt Pölten(Stadt);302;55514;1189;8;234
Waidhofen an der Ybbs(Stadt);303;11222;239;3;68
Wiener Neustadt(Stadt);304;45823;1024;19;169
Amstetten;305;116520;2870;28;828
Baden;306;146751;2573;14;461
Bruck an der Leitha;307;103735;1693;6;307
Gänserndorf;308;104782;1364;7;200
Gmünd;309;36553;866;7;184
Hollabrunn;310;51033;783;3;215
Horn;311;30936;374;5;76
Korneuburg;312;91254;1608;7;233
Krems(Land);313;56487;1294;9;264
Lilienfeld;314;25655;578;7;115
Melk;315;78191;1512;9;422
Mistelbach;316;75625;980;12;223
Mödling;317;119115;2169;14;301
Neunkirchen;318;86343;1481;19;255
Sankt Pölten(Land);319;131729;2472;22;506
Scheibbs;320;41414;1045;4;342
Tulln;321;104593;1930;7;322
Waidhofen an der Thaya;322;25682;545;4;67
Wiener Neustadt(Land);323;78307;1215;13;230
Zwettl;325;41987;843;3;182
Linz(Stadt);401;206595;5353;53;1071
Steyr(Stadt);402;38056;936;2;195
Wels(Stadt);403;62470;1880;8;368
Braunau am Inn;404;105553;2092;14;521
Eferding;405;33178;1252;8;301
Freistadt;406;66861;2146;22;470
Gmunden;407;101859;2533;16;514
Grieskirchen;408;64875;2145;6;504
Kirchdorf an der Krems;409;57071;1183;8;309
Linz-Land;410;151371;3861;17;902
Perg;411;68968;2102;13;543
Ried im Innkreis;412;61690;2352;19;566
Rohrbach;413;56545;2626;27;850
Schärding;414;57391;1947;5;394
Steyr-Land;415;60717;1746;23;344
Urfahr-Umgebung;416;86005;3005;21;943
Vöcklabruck;417;137297;3785;16;1006
Wels-Land;418;73777;1788;10;451
Salzburg(Stadt);501;155021;3260;6;879
Hallein;502;60824;2075;9;454
Salzburg-Umgebung;503;153492;4040;19;1018
Sankt Johann im Pongau;504;81194;3244;26;738
Tamsweg;505;20251;633;4;248
Zell am See;506;87628;2061;10;664
Graz(Stadt);601;291072;5346;58;1100
Deutschlandsberg;603;60867;844;5;203
Graz-Umgebung;606;156070;2439;62;530
Leibnitz;610;84756;1745;19;379
Leoben;611;59700;1100;21;289
Liezen;612;79652;1550;11;305
Murau;614;27543;352;3;124
Voitsberg;616;51044;1058;20;304
Weiz;617;90654;1507;24;353
Murtal;620;71698;1126;8;275
Bruck-Mürzzuschlag;621;98697;1813;40;552
Hartberg-Fürstenfeld;622;90606;1959;65;481
Südoststeiermark;623;84036;1684;14;456
Innsbruck-Stadt;701;131961;4622;41;593
Imst;702;60474;1787;9;383
Innsbruck-Land;703;180453;5450;22;1012
Kitzbühel;704;64168;1636;15;384
Kufstein;705;110287;3783;49;868
Landeck;706;44386;1825;20;125
Lienz;707;48738;1099;8;376
Reutte;708;32838;515;2;103
Schwaz;709;84329;4544;27;1082
Bludenz;801;64107;1812;11;409
Bregenz;802;134987;4061;25;996
Dornbirn;803;89912;3430;23;777
Feldkirch;804;108133;3243;16;789
Wien;900;1911191;49349;491;7788
