Altersgruppe;Anzahl;Timestamp
<5;138;2020-06-27T23:00:00
5-14;487;2020-06-27T23:00:00
15-24;1703;2020-06-27T23:00:00
25-34;2536;2020-06-27T23:00:00
35-44;2507;2020-06-27T23:00:00
45-54;3529;2020-06-27T23:00:00
55-64;2852;2020-06-27T23:00:00
65-74;1466;2020-06-27T23:00:00
75-84;1408;2020-06-27T23:00:00
>84;934;2020-06-27T23:00:00
