Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;824;11;1;2020-10-13T12:02:00
Kärnten;957;13;2;2020-10-13T12:02:00
Niederösterreich;7097;130;3;2020-10-13T12:02:00
Oberösterreich;6917;74;4;2020-10-13T12:02:00
Salzburg;2252;43;5;2020-10-13T12:02:00
Steiermark;3335;165;6;2020-10-13T12:02:00
Tirol;6334;104;7;2020-10-13T12:02:00
Vorarlberg;1908;27;8;2020-10-13T12:02:00
Wien;15325;272;9;2020-10-13T12:02:00
