Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;460;396,16239213187;305;2020-10-13T12:02:00
Baden;811;554,708179722714;306;2020-10-13T12:02:00
Bludenz;506;794,173964905672;801;2020-10-13T12:02:00
Braunau am Inn;413;395,563558348019;404;2020-10-13T12:02:00
Bregenz;724;538,75862274246;802;2020-10-13T12:02:00
Bruck an der Leitha;526;515,63572198804;307;2020-10-13T12:02:00
Bruck-Mürzzuschlag;230;232,360785581508;621;2020-10-13T12:02:00
Deutschlandsberg;119;195,656105621414;603;2020-10-13T12:02:00
Dornbirn;552;619,939129165216;803;2020-10-13T12:02:00
Eferding;135;407,166123778502;405;2020-10-13T12:02:00
Eisenstadt(Stadt);48;327,936052469768;101;2020-10-13T12:02:00
Eisenstadt-Umgebung;142;330,794138886948;103;2020-10-13T12:02:00
Feldkirch;669;624,305937905356;804;2020-10-13T12:02:00
Feldkirchen;43;143,634966763537;210;2020-10-13T12:02:00
Freistadt;340;510,349589468786;406;2020-10-13T12:02:00
Gänserndorf;564;543,950002893351;308;2020-10-13T12:02:00
Gmünd;154;418,78552198624;309;2020-10-13T12:02:00
Gmunden;411;404,4041680196;407;2020-10-13T12:02:00
Graz(Stadt);1426;493,757054908832;601;2020-10-13T12:02:00
Graz-Umgebung;535;346,817062102943;606;2020-10-13T12:02:00
Grieskirchen;246;380,093014632036;408;2020-10-13T12:02:00
Güssing;105;407,024072566578;104;2020-10-13T12:02:00
Hallein;455;753,635670984198;502;2020-10-13T12:02:00
Hartberg-Fürstenfeld;427;471,188011741078;622;2020-10-13T12:02:00
Hermagor;59;323,748902546093;203;2020-10-13T12:02:00
Hollabrunn;121;237,917338471824;310;2020-10-13T12:02:00
Horn;129;414,924412994532;311;2020-10-13T12:02:00
Imst;515;857,53296922872;702;2020-10-13T12:02:00
Innsbruck-Land;1184;660,279503451968;703;2020-10-13T12:02:00
Innsbruck-Stadt;1619;1225,49390659299;701;2020-10-13T12:02:00
Jennersdorf;19;111,332473924763;105;2020-10-13T12:02:00
Kirchdorf an der Krems;161;283,121724756445;409;2020-10-13T12:02:00
Kitzbühel;489;765,485825206243;704;2020-10-13T12:02:00
Klagenfurt Land;130;217,391304347826;204;2020-10-13T12:02:00
Klagenfurt Stadt;274;271,779560986738;201;2020-10-13T12:02:00
Korneuburg;535;588,630087249282;312;2020-10-13T12:02:00
Krems an der Donau(Stadt);148;594,950956745457;301;2020-10-13T12:02:00
Krems(Land);365;644,921902607958;313;2020-10-13T12:02:00
Kufstein;1038;946,372239747634;705;2020-10-13T12:02:00
Landeck;1218;2745,59307515441;706;2020-10-13T12:02:00
Leibnitz;297;360,069831724941;610;2020-10-13T12:02:00
Leoben;166;276,390276390276;611;2020-10-13T12:02:00
Lienz;188;385,617295345927;707;2020-10-13T12:02:00
Liezen (inkl. Gröbming);234;292,862417241336;612;2020-10-13T12:02:00
Lilienfeld;113;437,780877111421;314;2020-10-13T12:02:00
Linz(Stadt);1603;779,191740470334;401;2020-10-13T12:02:00
Linz-Land;1088;724,015624896023;410;2020-10-13T12:02:00
Mattersburg;162;405,760801502818;106;2020-10-13T12:02:00
Melk;403;516,918498755804;315;2020-10-13T12:02:00
Mistelbach;402;532,570247605421;316;2020-10-13T12:02:00
Mödling;738;620,178490394797;317;2020-10-13T12:02:00
Murau;40;144,618388228063;614;2020-10-13T12:02:00
Murtal;151;209,710571634909;620;2020-10-13T12:02:00
Neunkirchen;539;624,630610376517;318;2020-10-13T12:02:00
Neusiedl am See;302;507,119828049436;107;2020-10-13T12:02:00
Oberpullendorf;103;274,571481886279;108;2020-10-13T12:02:00
Oberwart;282;521,488275760041;109;2020-10-13T12:02:00
Perg;487;711,374691421143;411;2020-10-13T12:02:00
Reutte;131;400,979491888583;708;2020-10-13T12:02:00
Ried im Innkreis;356;581,661329324881;412;2020-10-13T12:02:00
Rohrbach;352;622,744320996391;413;2020-10-13T12:02:00
Rust(Stadt);3;154,639175257732;102;2020-10-13T12:02:00
Salzburg(Stadt);674;437,0635039005;501;2020-10-13T12:02:00
Salzburg-Umgebung;634;416,335590126148;503;2020-10-13T12:02:00
Sankt Johann im Pongau;711;882,429598004294;504;2020-10-13T12:02:00
Sankt Pölten(Land);678;517,383474252923;319;2020-10-13T12:02:00
Sankt Pölten(Stadt);360;654,02223675605;302;2020-10-13T12:02:00
Sankt Veit an der Glan;140;256,621757859041;205;2020-10-13T12:02:00
Schärding;201;350,742492191181;414;2020-10-13T12:02:00
Scheibbs;175;422,67468540927;320;2020-10-13T12:02:00
Schwaz;845;1007,47558809152;709;2020-10-13T12:02:00
Spittal an der Drau;93;122,222076198236;206;2020-10-13T12:02:00
Steyr(Stadt);198;518,419605686906;402;2020-10-13T12:02:00
Steyr-Land;325;537,839045459811;415;2020-10-13T12:02:00
Südoststeiermark;108;125,658836259555;623;2020-10-13T12:02:00
Tamsweg;57;280,511811023622;505;2020-10-13T12:02:00
Tulln;466;449,06573127367;321;2020-10-13T12:02:00
Urfahr-Umgebung;531;621,01631483539;416;2020-10-13T12:02:00
Villach Land;139;214,944021772747;207;2020-10-13T12:02:00
Villach Stadt;132;212,072040229423;202;2020-10-13T12:02:00
Vöcklabruck;636;466,778713129252;417;2020-10-13T12:02:00
Voitsberg;201;392,877387072184;616;2020-10-13T12:02:00
Völkermarkt;149;355,795405702278;208;2020-10-13T12:02:00
Waidhofen an der Thaya;167;645,08652657602;322;2020-10-13T12:02:00
Waidhofen an der Ybbs(Stadt);33;293,046798685729;303;2020-10-13T12:02:00
Weiz;334;369,702135195865;617;2020-10-13T12:02:00
Wels(Stadt);502;813,25837963938;403;2020-10-13T12:02:00
Wels-Land;362;495,252688319151;418;2020-10-13T12:02:00
Wien(Stadt);21130;1113,57576926584;900;2020-10-13T12:02:00
Wiener Neustadt(Land);323;414,150350681489;323;2020-10-13T12:02:00
Wiener Neustadt(Stadt);289;638,293173134262;304;2020-10-13T12:02:00
Wolfsberg;94;178,280165383302;209;2020-10-13T12:02:00
Zell am See;500;571,676842514463;506;2020-10-13T12:02:00
Zwettl;221;523,423807493724;325;2020-10-13T12:02:00
