time;Todesfälle;Timestamp
26.02.2020;0;2020-10-13T12:02:00
27.02.2020;0;2020-10-13T12:02:00
28.02.2020;0;2020-10-13T12:02:00
29.02.2020;0;2020-10-13T12:02:00
01.03.2020;0;2020-10-13T12:02:00
02.03.2020;0;2020-10-13T12:02:00
03.03.2020;0;2020-10-13T12:02:00
04.03.2020;0;2020-10-13T12:02:00
05.03.2020;0;2020-10-13T12:02:00
06.03.2020;0;2020-10-13T12:02:00
07.03.2020;0;2020-10-13T12:02:00
08.03.2020;0;2020-10-13T12:02:00
09.03.2020;0;2020-10-13T12:02:00
10.03.2020;0;2020-10-13T12:02:00
11.03.2020;0;2020-10-13T12:02:00
12.03.2020;1;2020-10-13T12:02:00
13.03.2020;1;2020-10-13T12:02:00
14.03.2020;2;2020-10-13T12:02:00
15.03.2020;3;2020-10-13T12:02:00
16.03.2020;5;2020-10-13T12:02:00
17.03.2020;7;2020-10-13T12:02:00
18.03.2020;11;2020-10-13T12:02:00
19.03.2020;14;2020-10-13T12:02:00
20.03.2020;19;2020-10-13T12:02:00
21.03.2020;23;2020-10-13T12:02:00
22.03.2020;31;2020-10-13T12:02:00
23.03.2020;43;2020-10-13T12:02:00
24.03.2020;53;2020-10-13T12:02:00
25.03.2020;62;2020-10-13T12:02:00
26.03.2020;78;2020-10-13T12:02:00
27.03.2020;96;2020-10-13T12:02:00
28.03.2020;114;2020-10-13T12:02:00
29.03.2020;128;2020-10-13T12:02:00
30.03.2020;148;2020-10-13T12:02:00
31.03.2020;165;2020-10-13T12:02:00
01.04.2020;176;2020-10-13T12:02:00
02.04.2020;196;2020-10-13T12:02:00
03.04.2020;213;2020-10-13T12:02:00
04.04.2020;234;2020-10-13T12:02:00
05.04.2020;256;2020-10-13T12:02:00
06.04.2020;284;2020-10-13T12:02:00
07.04.2020;312;2020-10-13T12:02:00
08.04.2020;329;2020-10-13T12:02:00
09.04.2020;350;2020-10-13T12:02:00
10.04.2020;372;2020-10-13T12:02:00
11.04.2020;387;2020-10-13T12:02:00
12.04.2020;399;2020-10-13T12:02:00
13.04.2020;420;2020-10-13T12:02:00
14.04.2020;432;2020-10-13T12:02:00
15.04.2020;447;2020-10-13T12:02:00
16.04.2020;469;2020-10-13T12:02:00
17.04.2020;482;2020-10-13T12:02:00
18.04.2020;497;2020-10-13T12:02:00
19.04.2020;512;2020-10-13T12:02:00
20.04.2020;519;2020-10-13T12:02:00
21.04.2020;536;2020-10-13T12:02:00
22.04.2020;547;2020-10-13T12:02:00
23.04.2020;551;2020-10-13T12:02:00
24.04.2020;557;2020-10-13T12:02:00
25.04.2020;571;2020-10-13T12:02:00
26.04.2020;580;2020-10-13T12:02:00
27.04.2020;584;2020-10-13T12:02:00
28.04.2020;596;2020-10-13T12:02:00
29.04.2020;602;2020-10-13T12:02:00
30.04.2020;608;2020-10-13T12:02:00
01.05.2020;611;2020-10-13T12:02:00
02.05.2020;613;2020-10-13T12:02:00
03.05.2020;618;2020-10-13T12:02:00
04.05.2020;621;2020-10-13T12:02:00
05.05.2020;624;2020-10-13T12:02:00
06.05.2020;628;2020-10-13T12:02:00
07.05.2020;630;2020-10-13T12:02:00
08.05.2020;635;2020-10-13T12:02:00
09.05.2020;638;2020-10-13T12:02:00
10.05.2020;640;2020-10-13T12:02:00
11.05.2020;642;2020-10-13T12:02:00
12.05.2020;643;2020-10-13T12:02:00
13.05.2020;644;2020-10-13T12:02:00
14.05.2020;647;2020-10-13T12:02:00
15.05.2020;647;2020-10-13T12:02:00
16.05.2020;648;2020-10-13T12:02:00
17.05.2020;649;2020-10-13T12:02:00
18.05.2020;651;2020-10-13T12:02:00
19.05.2020;652;2020-10-13T12:02:00
20.05.2020;655;2020-10-13T12:02:00
21.05.2020;657;2020-10-13T12:02:00
22.05.2020;659;2020-10-13T12:02:00
23.05.2020;660;2020-10-13T12:02:00
24.05.2020;660;2020-10-13T12:02:00
25.05.2020;661;2020-10-13T12:02:00
26.05.2020;663;2020-10-13T12:02:00
27.05.2020;663;2020-10-13T12:02:00
28.05.2020;663;2020-10-13T12:02:00
29.05.2020;664;2020-10-13T12:02:00
30.05.2020;664;2020-10-13T12:02:00
31.05.2020;664;2020-10-13T12:02:00
01.06.2020;665;2020-10-13T12:02:00
02.06.2020;665;2020-10-13T12:02:00
03.06.2020;667;2020-10-13T12:02:00
04.06.2020;669;2020-10-13T12:02:00
05.06.2020;670;2020-10-13T12:02:00
06.06.2020;670;2020-10-13T12:02:00
07.06.2020;670;2020-10-13T12:02:00
08.06.2020;670;2020-10-13T12:02:00
09.06.2020;672;2020-10-13T12:02:00
10.06.2020;674;2020-10-13T12:02:00
11.06.2020;674;2020-10-13T12:02:00
12.06.2020;674;2020-10-13T12:02:00
13.06.2020;675;2020-10-13T12:02:00
14.06.2020;678;2020-10-13T12:02:00
15.06.2020;683;2020-10-13T12:02:00
16.06.2020;685;2020-10-13T12:02:00
17.06.2020;686;2020-10-13T12:02:00
18.06.2020;686;2020-10-13T12:02:00
19.06.2020;687;2020-10-13T12:02:00
20.06.2020;689;2020-10-13T12:02:00
21.06.2020;690;2020-10-13T12:02:00
22.06.2020;691;2020-10-13T12:02:00
23.06.2020;693;2020-10-13T12:02:00
24.06.2020;695;2020-10-13T12:02:00
25.06.2020;696;2020-10-13T12:02:00
26.06.2020;696;2020-10-13T12:02:00
27.06.2020;698;2020-10-13T12:02:00
28.06.2020;699;2020-10-13T12:02:00
29.06.2020;700;2020-10-13T12:02:00
30.06.2020;700;2020-10-13T12:02:00
01.07.2020;700;2020-10-13T12:02:00
02.07.2020;700;2020-10-13T12:02:00
03.07.2020;701;2020-10-13T12:02:00
04.07.2020;701;2020-10-13T12:02:00
05.07.2020;701;2020-10-13T12:02:00
06.07.2020;701;2020-10-13T12:02:00
07.07.2020;701;2020-10-13T12:02:00
08.07.2020;701;2020-10-13T12:02:00
09.07.2020;701;2020-10-13T12:02:00
10.07.2020;701;2020-10-13T12:02:00
11.07.2020;703;2020-10-13T12:02:00
12.07.2020;704;2020-10-13T12:02:00
13.07.2020;705;2020-10-13T12:02:00
14.07.2020;705;2020-10-13T12:02:00
15.07.2020;706;2020-10-13T12:02:00
16.07.2020;706;2020-10-13T12:02:00
17.07.2020;706;2020-10-13T12:02:00
18.07.2020;706;2020-10-13T12:02:00
19.07.2020;706;2020-10-13T12:02:00
20.07.2020;708;2020-10-13T12:02:00
21.07.2020;708;2020-10-13T12:02:00
22.07.2020;708;2020-10-13T12:02:00
23.07.2020;709;2020-10-13T12:02:00
24.07.2020;709;2020-10-13T12:02:00
25.07.2020;710;2020-10-13T12:02:00
26.07.2020;710;2020-10-13T12:02:00
27.07.2020;713;2020-10-13T12:02:00
28.07.2020;713;2020-10-13T12:02:00
29.07.2020;714;2020-10-13T12:02:00
30.07.2020;714;2020-10-13T12:02:00
31.07.2020;714;2020-10-13T12:02:00
01.08.2020;714;2020-10-13T12:02:00
02.08.2020;715;2020-10-13T12:02:00
03.08.2020;715;2020-10-13T12:02:00
04.08.2020;715;2020-10-13T12:02:00
05.08.2020;716;2020-10-13T12:02:00
06.08.2020;717;2020-10-13T12:02:00
07.08.2020;717;2020-10-13T12:02:00
08.08.2020;718;2020-10-13T12:02:00
09.08.2020;718;2020-10-13T12:02:00
10.08.2020;718;2020-10-13T12:02:00
11.08.2020;720;2020-10-13T12:02:00
12.08.2020;721;2020-10-13T12:02:00
13.08.2020;723;2020-10-13T12:02:00
14.08.2020;724;2020-10-13T12:02:00
15.08.2020;724;2020-10-13T12:02:00
16.08.2020;724;2020-10-13T12:02:00
17.08.2020;724;2020-10-13T12:02:00
18.08.2020;724;2020-10-13T12:02:00
