Altersgruppe;Anzahl;Timestamp
<5;0;2020-12-27T07:02:00
5-14;0;2020-12-27T07:02:00
15-24;2;2020-12-27T07:02:00
25-34;5;2020-12-27T07:02:00
35-44;14;2020-12-27T07:02:00
45-54;66;2020-12-27T07:02:00
55-64;241;2020-12-27T07:02:00
65-74;712;2020-12-27T07:02:00
75-84;1835;2020-12-27T07:02:00
>84;2472;2020-12-27T07:02:00
