Altersgruppe;Anzahl;Timestamp
<5;858;2020-10-15T09:02:00
5-14;4075;2020-10-15T09:02:00
15-24;11203;2020-10-15T09:02:00
25-34;10891;2020-10-15T09:02:00
35-44;8667;2020-10-15T09:02:00
45-54;9952;2020-10-15T09:02:00
55-64;7043;2020-10-15T09:02:00
65-74;3376;2020-10-15T09:02:00
75-84;2658;2020-10-15T09:02:00
>84;1655;2020-10-15T09:02:00
