Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;323;278,1748970839;305;2020-08-11T12:00:00
Baden;244;166,891240261828;306;2020-08-11T12:00:00
Bludenz;281;441,033367862636;801;2020-08-11T12:00:00
Braunau am Inn;173;165,696115240211;404;2020-08-11T12:00:00
Bregenz;294;218,777672771109;802;2020-08-11T12:00:00
Bruck an der Leitha;154;150,965591608666;307;2020-08-11T12:00:00
Bruck-Mürzzuschlag;73;73,7492928150004;621;2020-08-11T12:00:00
Deutschlandsberg;54;88,7851235592969;603;2020-08-11T12:00:00
Dornbirn;171;192,046360665311;803;2020-08-11T12:00:00
Eferding;90;271,444082519001;405;2020-08-11T12:00:00
Eisenstadt(Stadt);20;136,640021862404;101;2020-08-11T12:00:00
Eisenstadt-Umgebung;34;79,2042304377198;103;2020-08-11T12:00:00
Feldkirch;235;219,300292089325;804;2020-08-11T12:00:00
Feldkirchen;21;70,1473093496342;210;2020-08-11T12:00:00
Freistadt;142;213,146005013434;406;2020-08-11T12:00:00
Gänserndorf;145;139,845302162298;308;2020-08-11T12:00:00
Gmünd;17;46,2295706088706;309;2020-08-11T12:00:00
Gmunden;156;153,496472532987;407;2020-08-11T12:00:00
Graz(Stadt);605;209,483182482358;601;2020-08-11T12:00:00
Graz-Umgebung;265;171,787890574355;606;2020-08-11T12:00:00
Grieskirchen;98;151,419168430648;408;2020-08-11T12:00:00
Güssing;32;124,045431639338;104;2020-08-11T12:00:00
Hallein;86;142,445423526684;502;2020-08-11T12:00:00
Hartberg-Fürstenfeld;321;354,218622409569;622;2020-08-11T12:00:00
Hermagor;5;27,4363476733977;203;2020-08-11T12:00:00
Hollabrunn;50;98,3129497817452;310;2020-08-11T12:00:00
Horn;98;315,213895143133;311;2020-08-11T12:00:00
Imst;303;504,529106167577;702;2020-08-11T12:00:00
Innsbruck-Land;420;234,220769805597;703;2020-08-11T12:00:00
Innsbruck-Stadt;459;347,437741276209;701;2020-08-11T12:00:00
Jennersdorf;10;58,5960389077698;105;2020-08-11T12:00:00
Kirchdorf an der Krems;71;124,854922097563;409;2020-08-11T12:00:00
Kitzbühel;383;599,552292543949;704;2020-08-11T12:00:00
Klagenfurt Land;54;90,3010033444816;204;2020-08-11T12:00:00
Klagenfurt Stadt;112;111,092375293849;201;2020-08-11T12:00:00
Korneuburg;207;227,750332823554;312;2020-08-11T12:00:00
Krems an der Donau(Stadt);46;184,917189258723;301;2020-08-11T12:00:00
Krems(Land);186;328,645133931727;313;2020-08-11T12:00:00
Kufstein;552;503,273098594118;705;2020-08-11T12:00:00
Landeck;1017;2292,50259230873;706;2020-08-11T12:00:00
Leibnitz;195;236,409485475971;610;2020-08-11T12:00:00
Leoben;51;84,9150849150849;611;2020-08-11T12:00:00
Lienz;158;324,082620556684;707;2020-08-11T12:00:00
Liezen (inkl. Gröbming);116;145,179659829038;612;2020-08-11T12:00:00
Lilienfeld;53;205,330853866419;314;2020-08-11T12:00:00
Linz(Stadt);762;370,395574696441;401;2020-08-11T12:00:00
Linz-Land;552;367,331456748717;410;2020-08-11T12:00:00
Mattersburg;84;210,394489668128;106;2020-08-11T12:00:00
Melk;198;253,969882763398;315;2020-08-11T12:00:00
Mistelbach;155;205,344249698608;316;2020-08-11T12:00:00
Mödling;247;207,56651372292;317;2020-08-11T12:00:00
Murau;12;43,385516468419;614;2020-08-11T12:00:00
Murtal;67;93,0503860896617;620;2020-08-11T12:00:00
Neunkirchen;241;279,287527088572;318;2020-08-11T12:00:00
Neusiedl am See;72;120,902740462117;107;2020-08-11T12:00:00
Oberpullendorf;29;77,3065337349719;108;2020-08-11T12:00:00
Oberwart;148;273,688882313781;109;2020-08-11T12:00:00
Perg;370;540,469478081772;411;2020-08-11T12:00:00
Reutte;64;195,89837771656;708;2020-08-11T12:00:00
Ried im Innkreis;79;129,07653094569;412;2020-08-11T12:00:00
Rohrbach;185;327,294600523671;413;2020-08-11T12:00:00
Rust(Stadt);1;51,5463917525773;102;2020-08-11T12:00:00
Salzburg(Stadt);215;139,419366971228;501;2020-08-11T12:00:00
Salzburg-Umgebung;290;190,437415041929;503;2020-08-11T12:00:00
Sankt Johann im Pongau;466;578,357514303799;504;2020-08-11T12:00:00
Sankt Pölten(Land);305;232,746253166875;319;2020-08-11T12:00:00
Sankt Pölten(Stadt);122;221,640869122884;302;2020-08-11T12:00:00
Sankt Veit an der Glan;54;98,9826780313445;205;2020-08-11T12:00:00
Schärding;68;118,659151587066;414;2020-08-11T12:00:00
Scheibbs;108;260,850662995435;320;2020-08-11T12:00:00
Schwaz;362;431,604926496012;709;2020-08-11T12:00:00
Spittal an der Drau;49;64,3965777818664;206;2020-08-11T12:00:00
Steyr(Stadt);84;219,935590291415;402;2020-08-11T12:00:00
Steyr-Land;209;345,871878464925;415;2020-08-11T12:00:00
Südoststeiermark;68;79,1185265337941;623;2020-08-11T12:00:00
Tamsweg;29;142,716535433071;505;2020-08-11T12:00:00
Tulln;205;197,550375345713;321;2020-08-11T12:00:00
Urfahr-Umgebung;342;399,976609554997;416;2020-08-11T12:00:00
Villach Land;54;83,5034329189089;207;2020-08-11T12:00:00
Villach Stadt;34;54,6246164227303;202;2020-08-11T12:00:00
Vöcklabruck;193;141,648257286078;417;2020-08-11T12:00:00
Voitsberg;109;213,052911397353;616;2020-08-11T12:00:00
Völkermarkt;55;131,333874588089;208;2020-08-11T12:00:00
Waidhofen an der Thaya;77;297,435105067985;322;2020-08-11T12:00:00
Waidhofen an der Ybbs(Stadt);27;239,765562561051;303;2020-08-11T12:00:00
Weiz;210;232,447450272849;617;2020-08-11T12:00:00
