Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2781;2395,06002721463;305;2020-11-16T13:02:00
Baden;2553;1746,2021983133;306;2020-11-16T13:02:00
Bludenz;1779;2792,16498728694;801;2020-11-16T13:02:00
Braunau am Inn;2051;1964,40885755881;404;2020-11-16T13:02:00
Bregenz;3999;2975,82283473356;802;2020-11-16T13:02:00
Bruck an der Leitha;1661;1628,2717380649;307;2020-11-16T13:02:00
Bruck-Mürzzuschlag;1762;1780,08567041138;621;2020-11-16T13:02:00
Deutschlandsberg;824;1354,79521875668;603;2020-11-16T13:02:00
Dornbirn;3366;3780,28099414876;803;2020-11-16T13:02:00
Eferding;1196;3607,19025214139;405;2020-11-16T13:02:00
Eisenstadt(Stadt);293;2001,77632028421;101;2020-11-16T13:02:00
Eisenstadt-Umgebung;762;1775,10657628066;103;2020-11-16T13:02:00
Feldkirch;3134;2924,62602301253;804;2020-11-16T13:02:00
Feldkirchen;462;1543,24080569195;210;2020-11-16T13:02:00
Freistadt;2120;3182,17979315831;406;2020-11-16T13:02:00
Gänserndorf;1369;1320,33254248404;308;2020-11-16T13:02:00
Gmünd;834;2267,96834634107;309;2020-11-16T13:02:00
Gmunden;2511;2470,70283673289;407;2020-11-16T13:02:00
Graz(Stadt);5372;1860,07215916567;601;2020-11-16T13:02:00
Graz-Umgebung;2385;1546,09101516919;606;2020-11-16T13:02:00
Grieskirchen;2129;3289,50417947807;408;2020-11-16T13:02:00
Güssing;560;2170,79505368841;104;2020-11-16T13:02:00
Hallein;2047;3390,53234836188;502;2020-11-16T13:02:00
Hartberg-Fürstenfeld;1896;2092,20719030699;622;2020-11-16T13:02:00
Hermagor;331;1816,28621597893;203;2020-11-16T13:02:00
Hollabrunn;765;1504,1881316607;310;2020-11-16T13:02:00
Horn;360;1157,92859440335;311;2020-11-16T13:02:00
Imst;1735;2888,9702943919;702;2020-11-16T13:02:00
Innsbruck-Land;5323;2968,46942303617;703;2020-11-16T13:02:00
Innsbruck-Stadt;4592;3475,89130270229;701;2020-11-16T13:02:00
Jennersdorf;377;2209,07066682292;105;2020-11-16T13:02:00
Kirchdorf an der Krems;1111;1953,71575282242;409;2020-11-16T13:02:00
Kitzbühel;1568;2454,56395485356;704;2020-11-16T13:02:00
Klagenfurt Land;930;1555,18394648829;204;2020-11-16T13:02:00
Klagenfurt Stadt;1921;1905,43261553111;201;2020-11-16T13:02:00
Korneuburg;1649;1814,30096051227;312;2020-11-16T13:02:00
Krems an der Donau(Stadt);547;2198,90657662004;301;2020-11-16T13:02:00
Krems(Land);1250;2208,63665276698;313;2020-11-16T13:02:00
Kufstein;3725;3396,18168888241;705;2020-11-16T13:02:00
Landeck;1856;4183,76087642577;706;2020-11-16T13:02:00
Leibnitz;1704;2065,85519615925;610;2020-11-16T13:02:00
Leoben;1071;1783,21678321678;611;2020-11-16T13:02:00
Lienz;1031;2114,74165692368;707;2020-11-16T13:02:00
Liezen (inkl. Gröbming);1497;1873,56854106957;612;2020-11-16T13:02:00
Lilienfeld;579;2243,14272431427;314;2020-11-16T13:02:00
Linz(Stadt);5210;2532,49467738643;401;2020-11-16T13:02:00
Linz-Land;3768;2507,43646563255;410;2020-11-16T13:02:00
Mattersburg;650;1628,05259862242;106;2020-11-16T13:02:00
Melk;1452;1862,44580693158;315;2020-11-16T13:02:00
Mistelbach;960;1271,80954652041;316;2020-11-16T13:02:00
Mödling;2145;1802,55130338325;317;2020-11-16T13:02:00
Murau;332;1200,33262229292;614;2020-11-16T13:02:00
Murtal;1076;1494,36142436531;620;2020-11-16T13:02:00
Neunkirchen;1480;1715,12672236966;318;2020-11-16T13:02:00
Neusiedl am See;924;1551,58516926384;107;2020-11-16T13:02:00
Oberpullendorf;832;2217,89779543092;108;2020-11-16T13:02:00
Oberwart;1249;2309,71225682373;109;2020-11-16T13:02:00
Perg;2038;2976,96431440716;411;2020-11-16T13:02:00
Reutte;513;1570,2479338843;708;2020-11-16T13:02:00
Ried im Innkreis;2251;3677,86419188288;412;2020-11-16T13:02:00
Rohrbach;2533;4481,28228717005;413;2020-11-16T13:02:00
Rust(Stadt);37;1907,21649484536;102;2020-11-16T13:02:00
Salzburg(Stadt);3184;2064,70355551809;501;2020-11-16T13:02:00
Salzburg-Umgebung;3950;2593,88892901938;503;2020-11-16T13:02:00
Sankt Johann im Pongau;3176;3941,76709319499;504;2020-11-16T13:02:00
Sankt Pölten(Land);2406;1836,02454137542;319;2020-11-16T13:02:00
Sankt Pölten(Stadt);1173;2131,02245476346;302;2020-11-16T13:02:00
Sankt Veit an der Glan;955;1750,52699110989;205;2020-11-16T13:02:00
Schärding;1893;3303,26138168112;414;2020-11-16T13:02:00
Scheibbs;1006;2429,77562012415;320;2020-11-16T13:02:00
Schwaz;4382;5224,5657124462;709;2020-11-16T13:02:00
Spittal an der Drau;640;841,098158783562;206;2020-11-16T13:02:00
Steyr(Stadt);924;2419,29149320556;402;2020-11-16T13:02:00
Steyr-Land;1690;2796,76303639102;415;2020-11-16T13:02:00
Südoststeiermark;1666;1938,40390007796;623;2020-11-16T13:02:00
Tamsweg;577;2839,56692913386;505;2020-11-16T13:02:00
Tulln;1908;1838,66398126644;321;2020-11-16T13:02:00
Urfahr-Umgebung;2943;3441,90398222326;416;2020-11-16T13:02:00
Villach Land;879;1359,25032473557;207;2020-11-16T13:02:00
Villach Stadt;894;1436,30609064473;202;2020-11-16T13:02:00
Vöcklabruck;3763;2761,77405268141;417;2020-11-16T13:02:00
Voitsberg;1033;2019,11612360978;616;2020-11-16T13:02:00
