Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;566;10;10
Rust(Stadt);102;1980;66;0;3
Eisenstadt-Umgebung;103;43236;1385;19;32
Güssing;104;25699;1161;33;43
Jennersdorf;105;17097;745;18;42
Mattersburg;106;40042;1378;23;28
Neusiedl am See;107;59990;1938;28;54
Oberpullendorf;108;37384;1506;23;24
Oberwart;109;54192;2046;53;40
Klagenfurt Stadt;201;101300;4261;137;83
Villach Stadt;202;62882;2305;56;53
Hermagor;203;18054;1177;17;55
Klagenfurt Land;204;60014;2748;52;92
Sankt Veit an der Glan;205;54186;2770;91;52
Spittal an der Drau;206;75868;3008;67;226
Villach Land;207;64618;2761;65;112
Völkermarkt;208;41862;2551;50;44
Wolfsberg;209;52607;2551;64;35
Feldkirchen;210;29902;1558;38;50
Krems an der Donau(Stadt);301;25036;942;23;11
Sankt Pölten(Stadt);302;55514;2398;43;32
Waidhofen an der Ybbs(Stadt);303;11222;614;10;13
Wiener Neustadt(Stadt);304;45823;1926;54;71
Amstetten;305;116520;7027;114;129
Baden;306;146751;5309;83;178
Bruck an der Leitha;307;103735;3240;64;70
Gänserndorf;308;104782;2905;36;172
Gmünd;309;36553;1679;33;32
Hollabrunn;310;51033;1303;27;41
Horn;311;30936;717;10;43
Korneuburg;312;91254;2577;38;64
Krems(Land);313;56487;2222;28;93
Lilienfeld;314;25655;1040;30;18
Melk;315;78191;3506;79;56
Mistelbach;316;75625;1818;30;55
Mödling;317;119115;3777;89;88
Neunkirchen;318;86343;3296;73;60
Sankt Pölten(Land);319;131729;4709;89;90
Scheibbs;320;41414;2391;31;70
Tulln;321;104593;3514;51;109
Waidhofen an der Thaya;322;25682;954;13;18
Wiener Neustadt(Land);323;78307;2623;51;85
Zwettl;325;41987;2149;22;84
Linz(Stadt);401;206595;9337;196;99
Steyr(Stadt);402;38056;1672;18;10
Wels(Stadt);403;62470;3426;55;81
Braunau am Inn;404;105553;5072;62;149
Eferding;405;33178;2165;27;36
Freistadt;406;66861;3971;80;53
Gmunden;407;101859;5386;87;146
Grieskirchen;408;64875;4117;66;65
Kirchdorf an der Krems;409;57071;2769;71;55
Linz-Land;410;151371;6942;78;102
Perg;411;68968;3949;54;86
Ried im Innkreis;412;61690;4063;85;78
Rohrbach;413;56545;4185;90;37
Schärding;414;57391;3966;60;56
Steyr-Land;415;60717;3255;60;28
Urfahr-Umgebung;416;86005;4847;68;54
Vöcklabruck;417;137297;7407;129;172
Wels-Land;418;73777;3392;47;50
Salzburg(Stadt);501;155021;7711;98;280
Hallein;502;60824;4667;40;122
Salzburg-Umgebung;503;153492;8370;90;226
Sankt Johann im Pongau;504;81194;6378;85;231
Tamsweg;505;20251;1886;32;93
Zell am See;506;87628;5178;90;89
Graz(Stadt);601;291072;10038;231;229
Deutschlandsberg;603;60867;2276;77;86
Graz-Umgebung;606;156070;5392;210;137
Leibnitz;610;84756;3494;78;80
Leoben;611;59700;2244;86;28
Liezen;612;79652;3696;91;119
Murau;614;27543;1191;18;23
Voitsberg;616;51044;2144;85;55
Weiz;617;90654;3135;110;93
Murtal;620;71698;3231;134;84
Bruck-Mürzzuschlag;621;98697;4091;189;92
Hartberg-Fürstenfeld;622;90606;4158;153;110
Südoststeiermark;623;84036;3649;126;232
Innsbruck-Stadt;701;131961;6753;83;82
Imst;702;60474;3267;32;33
Innsbruck-Land;703;180453;9688;120;108
Kitzbühel;704;64168;3240;37;72
Kufstein;705;110287;6809;121;96
Landeck;706;44386;2832;40;15
Lienz;707;48738;3062;39;152
Reutte;708;32838;1168;4;26
Schwaz;709;84329;7361;110;192
Bludenz;801;64107;3191;39;62
Bregenz;802;134987;6937;91;158
Dornbirn;803;89912;5678;53;125
Feldkirch;804;108133;5995;68;92
Wien;900;1911191;80666;1463;1735
