Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;605;9;10
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1584;22;89
Güssing;104;25699;1326;41;50
Jennersdorf;105;17097;932;20;46
Mattersburg;106;40042;1538;24;65
Neusiedl am See;107;59990;2261;30;114
Oberpullendorf;108;37384;1608;24;28
Oberwart;109;54192;2292;57;102
Klagenfurt Stadt;201;101300;4695;146;143
Villach Stadt;202;62882;2586;58;89
Hermagor;203;18054;1512;18;121
Klagenfurt Land;204;60014;3051;58;65
Sankt Veit an der Glan;205;54186;2976;93;71
Spittal an der Drau;206;75868;3673;94;163
Villach Land;207;64618;3092;66;87
Völkermarkt;208;41862;2809;54;76
Wolfsberg;209;52607;2699;65;38
Feldkirchen;210;29902;1698;42;44
Krems an der Donau(Stadt);301;25036;994;23;15
Sankt Pölten(Stadt);302;55514;2548;45;56
Waidhofen an der Ybbs(Stadt);303;11222;648;10;16
Wiener Neustadt(Stadt);304;45823;2436;61;200
Amstetten;305;116520;7442;122;90
Baden;306;146751;6229;93;342
Bruck an der Leitha;307;103735;3735;66;187
Gänserndorf;308;104782;3636;50;265
Gmünd;309;36553;1862;35;83
Hollabrunn;310;51033;1690;41;126
Horn;311;30936;870;12;44
Korneuburg;312;91254;2902;41;104
Krems(Land);313;56487;2431;30;40
Lilienfeld;314;25655;1124;30;43
Melk;315;78191;3843;81;131
Mistelbach;316;75625;2388;31;168
Mödling;317;119115;4220;96;178
Neunkirchen;318;86343;3764;77;180
Sankt Pölten(Land);319;131729;5184;97;163
Scheibbs;320;41414;2585;32;55
Tulln;321;104593;3877;69;135
Waidhofen an der Thaya;322;25682;1122;14;74
Wiener Neustadt(Land);323;78307;3143;56;215
Zwettl;325;41987;2423;27;91
Linz(Stadt);401;206595;9855;206;203
Steyr(Stadt);402;38056;1730;18;19
Wels(Stadt);403;62470;3812;58;138
Braunau am Inn;404;105553;5814;69;214
Eferding;405;33178;2269;29;41
Freistadt;406;66861;4170;84;53
Gmunden;407;101859;5863;94;130
Grieskirchen;408;64875;4323;67;51
Kirchdorf an der Krems;409;57071;2915;73;54
Linz-Land;410;151371;7379;79;139
Perg;411;68968;4259;63;89
Ried im Innkreis;412;61690;4311;88;97
Rohrbach;413;56545;4444;93;80
Schärding;414;57391;4240;61;105
Steyr-Land;415;60717;3393;62;65
Urfahr-Umgebung;416;86005;5059;69;66
Vöcklabruck;417;137297;7870;134;152
Wels-Land;418;73777;3756;50;104
Salzburg(Stadt);501;155021;8408;115;172
Hallein;502;60824;5077;55;108
Salzburg-Umgebung;503;153492;9099;95;221
Sankt Johann im Pongau;504;81194;7163;95;240
Tamsweg;505;20251;2028;37;24
Zell am See;506;87628;5493;95;99
Graz(Stadt);601;291072;11239;253;406
Deutschlandsberg;603;60867;2685;89;87
Graz-Umgebung;606;156070;6121;222;224
Leibnitz;610;84756;3938;88;189
Leoben;611;59700;2454;90;65
Liezen;612;79652;3975;95;77
Murau;614;27543;1326;19;28
Voitsberg;616;51044;2273;89;40
Weiz;617;90654;3785;127;200
Murtal;620;71698;3456;145;49
Bruck-Mürzzuschlag;621;98697;4641;215;144
Hartberg-Fürstenfeld;622;90606;4981;160;270
Südoststeiermark;623;84036;4283;145;199
Innsbruck-Stadt;701;131961;7026;88;60
Imst;702;60474;3455;33;69
Innsbruck-Land;703;180453;10125;129;113
Kitzbühel;704;64168;3482;38;55
Kufstein;705;110287;7217;129;80
Landeck;706;44386;2962;42;41
Lienz;707;48738;3501;41;84
Reutte;708;32838;1377;4;32
Schwaz;709;84329;7869;123;132
Bludenz;801;64107;3415;45;50
Bregenz;802;134987;7203;93;47
Dornbirn;803;89912;6042;63;67
Feldkirch;804;108133;6379;71;83
Wien;900;1911191;89390;1674;2967
