Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;331;11;1;2020-06-23T19:00:00
Kärnten;402;13;2;2020-06-23T19:00:00
Niederösterreich;2777;99;3;2020-06-23T19:00:00
Oberösterreich;2254;58;4;2020-06-23T19:00:00
Salzburg;1201;37;5;2020-06-23T19:00:00
Steiermark;1673;138;6;2020-06-23T19:00:00
Tirol;3444;101;7;2020-06-23T19:00:00
Vorarlberg;889;18;8;2020-06-23T19:00:00
Wien;3290;191;9;2020-06-23T19:00:00
