AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;45;44;0
1;<5;Burgenland;1;5908;W;24;22;0
1;<5;Kärnten;2;12224;M;63;56;0
1;<5;Kärnten;2;11683;W;57;54;0
1;<5;Niederösterreich;3;40492;M;176;166;0
1;<5;Niederösterreich;3;38354;W;136;128;0
1;<5;Oberösterreich;4;39650;M;254;249;0
1;<5;Oberösterreich;4;37428;W;226;219;0
1;<5;Salzburg;5;14528;M;127;119;0
1;<5;Salzburg;5;13799;W;90;85;0
1;<5;Steiermark;6;29066;M;139;133;0
1;<5;Steiermark;6;27485;W;121;113;0
1;<5;Tirol;7;19768;M;225;220;0
1;<5;Tirol;7;18326;W;182;176;0
1;<5;Vorarlberg;8;11200;M;99;95;0
1;<5;Vorarlberg;8;10560;W;77;73;0
1;<5;Wien;9;50897;M;485;461;0
1;<5;Wien;9;48196;W;465;434;0
1;<5;Österreich;10;224096;M;1613;1543;0
1;<5;Österreich;10;211739;W;1378;1304;0
2;5-14;Burgenland;1;13528;M;351;327;0
2;5-14;Burgenland;1;12962;W;248;231;0
2;5-14;Kärnten;2;26135;M;436;394;0
2;5-14;Kärnten;2;24667;W;402;355;0
2;5-14;Niederösterreich;3;84399;M;1841;1696;0
2;5-14;Niederösterreich;3;80034;W;1632;1490;0
2;5-14;Oberösterreich;4;76223;M;1660;1591;0
2;5-14;Oberösterreich;4;72202;W;1501;1433;0
2;5-14;Salzburg;5;27260;M;1138;1067;0
2;5-14;Salzburg;5;26109;W;1011;946;0
2;5-14;Steiermark;6;56981;M;764;721;0
2;5-14;Steiermark;6;53566;W;655;623;0
2;5-14;Tirol;7;36954;M;1428;1368;0
2;5-14;Tirol;7;35185;W;1399;1354;0
2;5-14;Vorarlberg;8;21371;M;586;572;0
2;5-14;Vorarlberg;8;20345;W;546;533;0
2;5-14;Wien;9;92739;M;2686;2485;0
2;5-14;Wien;9;86565;W;2426;2250;0
2;5-14;Österreich;10;435590;M;10890;10221;0
2;5-14;Österreich;10;411635;W;9820;9215;0
3;15-24;Burgenland;1;14211;M;687;653;0
3;15-24;Burgenland;1;13131;W;533;498;0
3;15-24;Kärnten;2;28406;M;1502;1371;0
3;15-24;Kärnten;2;26320;W;1311;1159;0
3;15-24;Niederösterreich;3;89919;M;4267;3985;1
3;15-24;Niederösterreich;3;83156;W;3768;3466;0
3;15-24;Oberösterreich;4;83998;M;5119;4871;0
3;15-24;Oberösterreich;4;78239;W;4991;4710;0
3;15-24;Salzburg;5;31568;M;2389;2215;0
3;15-24;Salzburg;5;29388;W;2151;1980;0
3;15-24;Steiermark;6;66905;M;2534;2396;0
3;15-24;Steiermark;6;62165;W;2575;2425;0
3;15-24;Tirol;7;42988;M;3146;3032;0
3;15-24;Tirol;7;40872;W;2908;2785;0
3;15-24;Vorarlberg;8;23260;M;1575;1498;0
3;15-24;Vorarlberg;8;21284;W;1497;1434;0
3;15-24;Wien;9;110503;M;6122;5678;1
3;15-24;Wien;9;109312;W;5960;5518;0
3;15-24;Österreich;10;491758;M;27341;25699;2
3;15-24;Österreich;10;463867;W;25694;23975;0
4;25-34;Burgenland;1;15869;M;638;601;0
4;25-34;Burgenland;1;15497;W;604;564;0
4;25-34;Kärnten;2;33170;M;1590;1445;0
4;25-34;Kärnten;2;32067;W;1572;1395;0
4;25-34;Niederösterreich;3;100196;M;4211;3878;0
4;25-34;Niederösterreich;3;96933;W;4093;3716;0
4;25-34;Oberösterreich;4;102058;M;6126;5836;0
4;25-34;Oberösterreich;4;95289;W;6210;5833;1
4;25-34;Salzburg;5;38299;M;2386;2224;1
4;25-34;Salzburg;5;37188;W;2360;2209;0
4;25-34;Steiermark;6;85306;M;3361;3133;0
4;25-34;Steiermark;6;79007;W;3482;3227;0
4;25-34;Tirol;7;54701;M;3354;3221;0
4;25-34;Tirol;7;52293;W;3319;3186;0
4;25-34;Vorarlberg;8;27098;M;1578;1505;0
4;25-34;Vorarlberg;8;25794;W;1605;1527;0
4;25-34;Wien;9;160526;M;7630;7036;2
4;25-34;Wien;9;157739;W;7356;6669;1
4;25-34;Österreich;10;617223;M;30874;28879;3
4;25-34;Österreich;10;591807;W;30602;28327;2
5;35-44;Burgenland;1;18298;M;712;657;0
5;35-44;Burgenland;1;19387;W;781;722;1
5;35-44;Kärnten;2;34383;M;1398;1273;1
5;35-44;Kärnten;2;34229;W;1853;1678;0
5;35-44;Niederösterreich;3;106173;M;3910;3616;4
5;35-44;Niederösterreich;3;107318;W;4301;3916;0
5;35-44;Oberösterreich;4;97716;M;5352;5049;3
5;35-44;Oberösterreich;4;93775;W;6032;5665;1
5;35-44;Salzburg;5;36981;M;2231;2082;0
5;35-44;Salzburg;5;36583;W;2290;2125;0
5;35-44;Steiermark;6;81448;M;2954;2781;2
5;35-44;Steiermark;6;78824;W;3429;3170;0
5;35-44;Tirol;7;49976;M;2784;2688;0
5;35-44;Tirol;7;50079;W;3140;3026;0
5;35-44;Vorarlberg;8;26757;M;1433;1383;0
5;35-44;Vorarlberg;8;26809;W;1661;1584;0
5;35-44;Wien;9;138896;M;5798;5253;2
5;35-44;Wien;9;137113;W;6009;5412;1
5;35-44;Österreich;10;590628;M;26572;24782;12
5;35-44;Österreich;10;584117;W;29496;27298;3
6;45-54;Burgenland;1;23198;M;903;856;3
6;45-54;Burgenland;1;23111;W;1004;934;0
6;45-54;Kärnten;2;42248;M;1860;1651;5
