Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;329;11;1;2020-06-06T15:00:00
Kärnten;398;13;2;2020-06-06T15:00:00
Niederösterreich;2706;97;3;2020-06-06T15:00:00
Oberösterreich;2228;58;4;2020-06-06T15:00:00
Salzburg;1200;37;5;2020-06-06T15:00:00
Steiermark;1669;136;6;2020-06-06T15:00:00
Tirol;3432;101;7;2020-06-06T15:00:00
Vorarlberg;876;18;8;2020-06-06T15:00:00
Wien;2951;174;9;2020-06-06T15:00:00
