Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;227;6;1;2020-04-22T11:00:00
Kärnten;331;12;2;2020-04-22T11:00:00
Niederösterreich;1685;70;3;2020-04-22T11:00:00
Oberösterreich;1944;42;4;2020-04-22T11:00:00
Salzburg;951;28;5;2020-04-22T11:00:00
Steiermark;904;99;6;2020-04-22T11:00:00
Tirol;2869;93;7;2020-04-22T11:00:00
Vorarlberg;740;14;8;2020-04-22T11:00:00
Wien;1677;100;9;2020-04-22T11:00:00
