Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6037;5199,200785435;305;2020-12-29T13:02:01
Baden;4279;2926,75252901787;306;2020-12-29T13:02:01
Bludenz;2776;4356,97021062875;801;2020-12-29T13:02:01
Braunau am Inn;4289;4107,92276453912;404;2020-12-29T13:02:01
Bregenz;6064;4512,47553634016;802;2020-12-29T13:02:01
Bruck an der Leitha;2744;2689,93235957259;307;2020-12-29T13:02:01
Bruck-Mürzzuschlag;3540;3576,33556938495;621;2020-12-29T13:02:01
Deutschlandsberg;1786;2936,48575327601;603;2020-12-29T13:02:01
Dornbirn;4899;5501,95977134129;803;2020-12-29T13:02:01
Eferding;2004;6044,15490408976;405;2020-12-29T13:02:01
Eisenstadt(Stadt);490;3347,68053562889;101;2020-12-29T13:02:01
Eisenstadt-Umgebung;1217;2835,0455424325;103;2020-12-29T13:02:01
Feldkirch;5164;4819,00726957138;804;2020-12-29T13:02:01
Feldkirchen;1189;3971,673848415;210;2020-12-29T13:02:01
Freistadt;3523;5288,12236381922;406;2020-12-29T13:02:01
Gänserndorf;2243;2163,26215689678;308;2020-12-29T13:02:01
Gmünd;1485;4038,28896201017;309;2020-12-29T13:02:01
Gmunden;4457;4385,4729364072;407;2020-12-29T13:02:01
Graz(Stadt);9121;3158,17538416792;601;2020-12-29T13:02:01
Graz-Umgebung;4574;2965,12381693245;606;2020-12-29T13:02:01
Grieskirchen;3686;5695,21484525888;408;2020-12-29T13:02:01
Güssing;913;3539,17122145986;104;2020-12-29T13:02:01
Hallein;3682;6098,6517375029;502;2020-12-29T13:02:01
Hartberg-Fürstenfeld;3563;3931,71636026572;622;2020-12-29T13:02:01
Hermagor;849;4658,69183494293;203;2020-12-29T13:02:01
Hollabrunn;1149;2259,23158598451;310;2020-12-29T13:02:01
Horn;590;1897,71630749437;311;2020-12-29T13:02:01
Imst;2915;4853,80311709072;702;2020-12-29T13:02:01
Innsbruck-Land;8919;4973,84534737171;703;2020-12-29T13:02:01
Innsbruck-Stadt;6340;4799,03111043827;701;2020-12-29T13:02:01
Jennersdorf;605;3545,06035392008;105;2020-12-29T13:02:01
Kirchdorf an der Krems;2295;4035,8034678015;409;2020-12-29T13:02:01
Kitzbühel;2596;4063,80613954071;704;2020-12-29T13:02:01
Klagenfurt Land;2146;3588,62876254181;204;2020-12-29T13:02:01
Klagenfurt Stadt;3903;3871,37089974905;201;2020-12-29T13:02:01
Korneuburg;2250;2475,5470959082;312;2020-12-29T13:02:01
Krems an der Donau(Stadt);868;3489,30696253417;301;2020-12-29T13:02:01
Krems(Land);1902;3360,66153085024;313;2020-12-29T13:02:01
Kufstein;6181;5635,38228697507;705;2020-12-29T13:02:01
Landeck;2558;5766,1962941256;706;2020-12-29T13:02:01
Leibnitz;2985;3618,88366228602;610;2020-12-29T13:02:01
Leoben;1997;3325,00832500832;611;2020-12-29T13:02:01
Lienz;2508;5144,29881238078;707;2020-12-29T13:02:01
Liezen (inkl. Gröbming);2873;3595,69967835196;612;2020-12-29T13:02:01
Lilienfeld;951;3684,33286843329;314;2020-12-29T13:02:01
Linz(Stadt);8390;4078,23998911173;401;2020-12-29T13:02:01
Linz-Land;6268;4171,07530960319;410;2020-12-29T13:02:01
Mattersburg;1139;2852,84909204759;106;2020-12-29T13:02:01
Melk;3020;3873,6820502296;315;2020-12-29T13:02:01
Mistelbach;1509;1999,12563093677;316;2020-12-29T13:02:01
Mödling;3325;2794,16460780853;317;2020-12-29T13:02:01
Murau;955;3452,76401894501;614;2020-12-29T13:02:01
Murtal;2628;3649,79723348703;620;2020-12-29T13:02:01
Neunkirchen;2685;3111,56435781252;318;2020-12-29T13:02:01
Neusiedl am See;1548;2599,40891993552;107;2020-12-29T13:02:01
Oberpullendorf;1302;3470,79679044598;108;2020-12-29T13:02:01
Oberwart;1821;3367,4828019824;109;2020-12-29T13:02:01
Perg;3487;5093,55964884091;411;2020-12-29T13:02:01
Reutte;918;2809,9173553719;708;2020-12-29T13:02:01
Ried im Innkreis;3595;5873,79909809816;412;2020-12-29T13:02:01
Rohrbach;3787;6699,80893071969;413;2020-12-29T13:02:01
Rust(Stadt);51;2628,86597938144;102;2020-12-29T13:02:01
Salzburg(Stadt);6215;4030,19239872642;501;2020-12-29T13:02:01
Salzburg-Umgebung;6920;4544,23073134534;503;2020-12-29T13:02:01
Sankt Johann im Pongau;5195;6447,56928499621;504;2020-12-29T13:02:01
Sankt Pölten(Land);4134;3154,66560849791;319;2020-12-29T13:02:01
Sankt Pölten(Stadt);2204;4004,06947169537;302;2020-12-29T13:02:01
Sankt Veit an der Glan;2263;4148,10741453579;205;2020-12-29T13:02:01
Schärding;3487;6084,77149388382;414;2020-12-29T13:02:01
Scheibbs;2018;4874,04294374804;320;2020-12-29T13:02:01
Schwaz;6688;7973,96063095394;709;2020-12-29T13:02:01
Spittal an der Drau;1858;2441,81309221853;206;2020-12-29T13:02:01
Steyr(Stadt);1534;4016,44280365512;402;2020-12-29T13:02:01
Steyr-Land;2970;4915,02143081735;415;2020-12-29T13:02:01
Südoststeiermark;2950;3432,34784227489;623;2020-12-29T13:02:01
Tamsweg;1368;6732,28346456693;505;2020-12-29T13:02:01
Tulln;2845;2741,61374565148;321;2020-12-29T13:02:01
Urfahr-Umgebung;4614;5396,17566224197;416;2020-12-29T13:02:01
Villach Land;2189;3384,98175295355;207;2020-12-29T13:02:01
Villach Stadt;1966;3158,58811432611;202;2020-12-29T13:02:01
Vöcklabruck;6472;4749,9871562461;417;2020-12-29T13:02:01
Voitsberg;1864;3643,40024628135;616;2020-12-29T13:02:01
Völkermarkt;2186;5219,92454271933;208;2020-12-29T13:02:01
Waidhofen an der Thaya;813;3140,45117428925;322;2020-12-29T13:02:01
Waidhofen an der Ybbs(Stadt);470;4173,69682976645;303;2020-12-29T13:02:01
Weiz;2614;2893,4173095868;617;2020-12-29T13:02:01
Wels(Stadt);3049;4939,4916325109;403;2020-12-29T13:02:01
Wels-Land;3009;4116,61695898432;418;2020-12-29T13:02:01
Wien(Stadt);71956;3792,16554913831;900;2020-12-29T13:02:01
Wiener Neustadt(Land);2074;2659,28119911272;323;2020-12-29T13:02:01
Wiener Neustadt(Stadt);1560;3445,45795878702;304;2020-12-29T13:02:01
Wolfsberg;2200;4172,51450897091;209;2020-12-29T13:02:01
Zell am See;4277;4890,12371086872;506;2020-12-29T13:02:01
Zwettl;1670;3955,28397517882;325;2020-12-29T13:02:01
