Bundesland;Anzahl;GKZ;Timestamp
Wien;500;9;2020-07-24T17:00:00
Vorarlberg;13;8;2020-07-24T17:00:00
Tirol;48;7;2020-07-24T17:00:00
Steiermark;111;6;2020-07-24T17:00:00
Salzburg;69;5;2020-07-24T17:00:00
Oberösterreich;466;4;2020-07-24T17:00:00
Niederösterreich;215;3;2020-07-24T17:00:00
Kärnten;14;2;2020-07-24T17:00:00
Burgenland;25;1;2020-07-24T17:00:00
