Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;10009;177;1;2021-01-22T20:02:00
Kärnten;23255;585;2;2021-01-22T20:02:00
Niederösterreich;57464;1026;3;2021-01-22T20:02:00
Oberösterreich;75054;1201;4;2021-01-22T20:02:00
Salzburg;30532;411;5;2021-01-22T20:02:00
Steiermark;43518;1195;6;2021-01-22T20:02:00
Tirol;42239;523;7;2021-01-22T20:02:00
Vorarlberg;21001;227;8;2021-01-22T20:02:00
Wien;75336;1339;9;2021-01-22T20:02:00
