Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;376;0;36
Rust(Stadt);102;1980;48;0;2
Eisenstadt-Umgebung;103;43236;995;8;103
Güssing;104;25699;724;4;66
Jennersdorf;105;17097;511;9;66
Mattersburg;106;40042;922;10;129
Neusiedl am See;107;59990;1267;16;141
Oberpullendorf;108;37384;1157;11;144
Oberwart;109;54192;1565;41;116
Klagenfurt Stadt;201;101300;2858;57;411
Villach Stadt;202;62882;1424;15;185
Hermagor;203;18054;507;2;61
Klagenfurt Land;204;60014;1617;4;278
Sankt Veit an der Glan;205;54186;1748;14;369
Spittal an der Drau;206;75868;1341;10;374
Villach Land;207;64618;1538;10;354
Völkermarkt;208;41862;1626;7;221
Wolfsberg;209;52607;1662;17;366
Feldkirchen;210;29902;817;11;144
Krems an der Donau(Stadt);301;25036;751;19;73
Sankt Pölten(Stadt);302;55514;1712;16;261
Waidhofen an der Ybbs(Stadt);303;11222;342;3;44
Wiener Neustadt(Stadt);304;45823;1297;25;117
Amstetten;305;116520;4362;49;625
Baden;306;146751;3255;27;298
Bruck an der Leitha;307;103735;2166;25;208
Gänserndorf;308;104782;1677;17;150
Gmünd;309;36553;1099;26;92
Hollabrunn;310;51033;1008;14;84
Horn;311;30936;478;6;40
Korneuburg;312;91254;1924;8;146
Krems(Land);313;56487;1627;16;150
Lilienfeld;314;25655;726;10;62
Melk;315;78191;2271;30;308
Mistelbach;316;75625;1256;22;117
Mödling;317;119115;2593;32;197
Neunkirchen;318;86343;1954;28;249
Sankt Pölten(Land);319;131729;3358;43;385
Scheibbs;320;41414;1596;9;200
Tulln;321;104593;2383;25;207
Waidhofen an der Thaya;322;25682;689;8;72
Wiener Neustadt(Land);323;78307;1643;24;186
Zwettl;325;41987;1240;7;162
Linz(Stadt);401;206595;7107;88;724
Steyr(Stadt);402;38056;1272;10;135
Wels(Stadt);403;62470;2555;24;296
Braunau am Inn;404;105553;3231;24;487
Eferding;405;33178;1754;18;148
Freistadt;406;66861;2971;41;266
Gmunden;407;101859;3243;32;296
Grieskirchen;408;64875;3116;27;389
Kirchdorf an der Krems;409;57071;1726;24;214
Linz-Land;410;151371;5256;46;525
Perg;411;68968;2912;25;374
Ried im Innkreis;412;61690;3041;39;270
Rohrbach;413;56545;3377;58;277
Schärding;414;57391;2706;13;313
Steyr-Land;415;60717;2457;37;259
Urfahr-Umgebung;416;86005;4024;35;416
Vöcklabruck;417;137297;5069;44;466
Wels-Land;418;73777;2442;20;246
Salzburg(Stadt);501;155021;4820;31;691
Hallein;502;60824;2718;20;285
Salzburg-Umgebung;503;153492;5524;34;682
Sankt Johann im Pongau;504;81194;4209;53;413
Tamsweg;505;20251;967;14;191
Zell am See;506;87628;3227;33;437
Graz(Stadt);601;291072;7058;66;813
Deutschlandsberg;603;60867;1151;12;140
Graz-Umgebung;606;156070;3483;83;485
Leibnitz;610;84756;2323;39;294
Leoben;611;59700;1577;47;223
Liezen;612;79652;2202;28;270
Murau;614;27543;653;6;158
Voitsberg;616;51044;1594;40;224
Weiz;617;90654;2072;47;248
Murtal;620;71698;1854;29;387
Bruck-Mürzzuschlag;621;98697;2679;64;400
Hartberg-Fürstenfeld;622;90606;2700;82;361
Südoststeiermark;623;84036;2364;32;325
Innsbruck-Stadt;701;131961;5565;55;383
Imst;702;60474;2342;17;198
Innsbruck-Land;703;180453;7257;51;642
Kitzbühel;704;64168;2135;21;138
Kufstein;705;110287;5329;81;627
Landeck;706;44386;2048;23;74
Lienz;707;48738;1935;13;465
Reutte;708;32838;744;3;86
Schwaz;709;84329;5915;71;433
Bludenz;801;64107;2298;24;197
Bregenz;802;134987;5041;49;379
Dornbirn;803;89912;4118;31;206
Feldkirch;804;108133;4160;29;378
Wien;900;1911191;59966;652;4523
