Altersgruppe;Anzahl;Timestamp
<5;911;2020-10-17T00:02:00
5-14;4346;2020-10-17T00:02:00
15-24;11725;2020-10-17T00:02:00
25-34;11407;2020-10-17T00:02:00
35-44;9108;2020-10-17T00:02:00
45-54;10486;2020-10-17T00:02:00
55-64;7433;2020-10-17T00:02:00
65-74;3565;2020-10-17T00:02:00
75-84;2805;2020-10-17T00:02:00
>84;1730;2020-10-17T00:02:00
