Altersgruppe;Anzahl;Timestamp
<5;0;2021-01-02T03:02:00
5-14;0;2021-01-02T03:02:00
15-24;2;2021-01-02T03:02:00
25-34;5;2021-01-02T03:02:00
35-44;13;2021-01-02T03:02:00
45-54;70;2021-01-02T03:02:00
55-64;256;2021-01-02T03:02:00
65-74;759;2021-01-02T03:02:00
75-84;1952;2021-01-02T03:02:00
>84;2638;2021-01-02T03:02:00
