Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8804;156;1;2021-01-02T10:02:00
Kärnten;19517;474;2;2021-01-02T10:02:00
Niederösterreich;50115;844;3;2021-01-02T10:02:00
Oberösterreich;67952;1061;4;2021-01-02T10:02:00
Salzburg;25310;340;5;2021-01-02T10:02:00
Steiermark;37664;1050;6;2021-01-02T10:02:00
Tirol;38670;479;7;2021-01-02T10:02:00
Vorarlberg;18652;210;8;2021-01-02T10:02:00
Wien;68217;1094;9;2021-01-02T10:02:00
