time;Todesfälle;Timestamp
26.02.2020;0;2020-12-16T10:02:00
27.02.2020;0;2020-12-16T10:02:00
28.02.2020;0;2020-12-16T10:02:00
29.02.2020;0;2020-12-16T10:02:00
01.03.2020;0;2020-12-16T10:02:00
02.03.2020;0;2020-12-16T10:02:00
03.03.2020;0;2020-12-16T10:02:00
04.03.2020;0;2020-12-16T10:02:00
05.03.2020;0;2020-12-16T10:02:00
06.03.2020;0;2020-12-16T10:02:00
07.03.2020;0;2020-12-16T10:02:00
08.03.2020;0;2020-12-16T10:02:00
09.03.2020;0;2020-12-16T10:02:00
10.03.2020;0;2020-12-16T10:02:00
11.03.2020;0;2020-12-16T10:02:00
12.03.2020;1;2020-12-16T10:02:00
13.03.2020;1;2020-12-16T10:02:00
14.03.2020;2;2020-12-16T10:02:00
15.03.2020;3;2020-12-16T10:02:00
16.03.2020;5;2020-12-16T10:02:00
17.03.2020;7;2020-12-16T10:02:00
18.03.2020;11;2020-12-16T10:02:00
19.03.2020;14;2020-12-16T10:02:00
20.03.2020;19;2020-12-16T10:02:00
21.03.2020;23;2020-12-16T10:02:00
22.03.2020;31;2020-12-16T10:02:00
23.03.2020;43;2020-12-16T10:02:00
24.03.2020;53;2020-12-16T10:02:00
25.03.2020;62;2020-12-16T10:02:00
26.03.2020;78;2020-12-16T10:02:00
27.03.2020;96;2020-12-16T10:02:00
28.03.2020;114;2020-12-16T10:02:00
29.03.2020;128;2020-12-16T10:02:00
30.03.2020;148;2020-12-16T10:02:00
31.03.2020;165;2020-12-16T10:02:00
01.04.2020;176;2020-12-16T10:02:00
02.04.2020;196;2020-12-16T10:02:00
03.04.2020;213;2020-12-16T10:02:00
04.04.2020;234;2020-12-16T10:02:00
05.04.2020;256;2020-12-16T10:02:00
06.04.2020;284;2020-12-16T10:02:00
07.04.2020;312;2020-12-16T10:02:00
08.04.2020;329;2020-12-16T10:02:00
09.04.2020;350;2020-12-16T10:02:00
10.04.2020;372;2020-12-16T10:02:00
11.04.2020;387;2020-12-16T10:02:00
12.04.2020;399;2020-12-16T10:02:00
13.04.2020;420;2020-12-16T10:02:00
14.04.2020;432;2020-12-16T10:02:00
15.04.2020;447;2020-12-16T10:02:00
16.04.2020;469;2020-12-16T10:02:00
17.04.2020;482;2020-12-16T10:02:00
18.04.2020;497;2020-12-16T10:02:00
19.04.2020;512;2020-12-16T10:02:00
20.04.2020;519;2020-12-16T10:02:00
21.04.2020;536;2020-12-16T10:02:00
22.04.2020;547;2020-12-16T10:02:00
23.04.2020;551;2020-12-16T10:02:00
24.04.2020;558;2020-12-16T10:02:00
25.04.2020;572;2020-12-16T10:02:00
