Altersgruppe;Anzahl;Timestamp
<5;0;2021-01-22T08:02:00
5-14;0;2021-01-22T08:02:00
15-24;2;2021-01-22T08:02:00
25-34;5;2021-01-22T08:02:00
35-44;13;2021-01-22T08:02:00
45-54;80;2021-01-22T08:02:00
55-64;291;2021-01-22T08:02:00
65-74;860;2021-01-22T08:02:00
75-84;2279;2021-01-22T08:02:00
>84;3109;2021-01-22T08:02:00
