Altersgruppe;Anzahl;Timestamp
<5;0;2020-11-15T17:02:00
5-14;0;2020-11-15T17:02:00
15-24;0;2020-11-15T17:02:00
25-34;2;2020-11-15T17:02:00
35-44;6;2020-11-15T17:02:00
45-54;27;2020-11-15T17:02:00
55-64;63;2020-11-15T17:02:00
65-74;243;2020-11-15T17:02:00
75-84;583;2020-11-15T17:02:00
>84;709;2020-11-15T17:02:00
