Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8986;159;1;2021-01-05T00:02:00
Kärnten;20010;490;2;2021-01-05T00:02:00
Niederösterreich;51291;862;3;2021-01-05T00:02:00
Oberösterreich;69092;1087;4;2021-01-05T00:02:00
Salzburg;25809;352;5;2021-01-05T00:02:00
Steiermark;37662;1085;6;2021-01-05T00:02:00
Tirol;39203;485;7;2021-01-05T00:02:00
Vorarlberg;19023;213;8;2021-01-05T00:02:00
Wien;69197;1117;9;2021-01-05T00:02:00
