Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6319;5442,06555626367;305;2021-01-03T03:02:00
Baden;4467;3055,34086167863;306;2021-01-03T03:02:00
Bludenz;2836;4451,14103650689;801;2021-01-03T03:02:00
Braunau am Inn;4374;4189,3341506398;404;2021-01-03T03:02:00
Bregenz;6207;4618,88780574924;802;2021-01-03T03:02:00
Bruck an der Leitha;2845;2788,94226056269;307;2021-01-03T03:02:00
Bruck-Mürzzuschlag;3640;3677,36199789865;621;2021-01-03T03:02:00
Deutschlandsberg;1890;3107,47932457539;603;2021-01-03T03:02:00
Dornbirn;5066;5689,51381947642;803;2021-01-03T03:02:00
Eferding;2019;6089,39558450959;405;2021-01-03T03:02:00
Eisenstadt(Stadt);508;3470,65655530505;101;2021-01-03T03:02:00
Eisenstadt-Umgebung;1261;2937,54513476367;103;2021-01-03T03:02:00
Feldkirch;5311;4956,18660121875;804;2021-01-03T03:02:00
Feldkirchen;1254;4188,79647259244;210;2021-01-03T03:02:00
Freistadt;3591;5390,19228171297;406;2021-01-03T03:02:00
Gänserndorf;2376;2291,5340547422;308;2021-01-03T03:02:00
Gmünd;1520;4133,46748973432;309;2021-01-03T03:02:00
Gmunden;4640;4565,53610610936;407;2021-01-03T03:02:00
Graz(Stadt);9331;3230,88855494692;601;2021-01-03T03:02:00
Graz-Umgebung;4723;3061,7139893686;606;2021-01-03T03:02:00
Grieskirchen;3753;5798,73611347167;408;2021-01-03T03:02:00
Güssing;950;3682,59875179284;104;2021-01-03T03:02:00
Hallein;3943;6530,95703448504;502;2021-01-03T03:02:00
Hartberg-Fürstenfeld;3655;4033,23696232703;622;2021-01-03T03:02:00
Hermagor;917;5031,82616330114;203;2021-01-03T03:02:00
Hollabrunn;1171;2302,48928388847;310;2021-01-03T03:02:00
Horn;607;1952,39626889675;311;2021-01-03T03:02:00
Imst;3001;4997,0027973891;702;2021-01-03T03:02:00
Innsbruck-Land;9169;5113,26247225599;703;2021-01-03T03:02:00
Innsbruck-Stadt;6467;4895,16312164106;701;2021-01-03T03:02:00
Jennersdorf;618;3621,23520450018;105;2021-01-03T03:02:00
Kirchdorf an der Krems;2383;4190,55323040129;409;2021-01-03T03:02:00
Kitzbühel;2717;4253,2208324854;704;2021-01-03T03:02:00
Klagenfurt Land;2215;3704,01337792642;204;2021-01-03T03:02:00
Klagenfurt Stadt;3998;3965,60103950723;201;2021-01-03T03:02:00
Korneuburg;2316;2548,16314405484;312;2021-01-03T03:02:00
Krems an der Donau(Stadt);885;3557,64592378196;301;2021-01-03T03:02:00
Krems(Land);1937;3422,50335712771;313;2021-01-03T03:02:00
Kufstein;6376;5813,16897941321;705;2021-01-03T03:02:00
Landeck;2686;6054,73152698255;706;2021-01-03T03:02:00
Leibnitz;3075;3727,9957325057;610;2021-01-03T03:02:00
Leoben;2039;3394,9383949384;611;2021-01-03T03:02:00
Lienz;2595;5322,74936926958;707;2021-01-03T03:02:00
Liezen (inkl. Gröbming);3020;3779,67735072152;612;2021-01-03T03:02:00
Lilienfeld;964;3734,69704013637;314;2021-01-03T03:02:00
Linz(Stadt);8563;4162,33242273704;401;2021-01-03T03:02:00
Linz-Land;6383;4247,60269642584;410;2021-01-03T03:02:00
Mattersburg;1156;2895,42892924233;106;2021-01-03T03:02:00
Melk;3108;3986,55755368;315;2021-01-03T03:02:00
Mistelbach;1574;2085,23773564909;316;2021-01-03T03:02:00
Mödling;3416;2870,6364812854;317;2021-01-03T03:02:00
Murau;996;3600,99786687877;614;2021-01-03T03:02:00
Murtal;2772;3849,78612299317;620;2021-01-03T03:02:00
Neunkirchen;2824;3272,64720538643;318;2021-01-03T03:02:00
Neusiedl am See;1626;2730,38688876948;107;2021-01-03T03:02:00
Oberpullendorf;1347;3590,75520486231;108;2021-01-03T03:02:00
Oberwart;1854;3428,50802574155;109;2021-01-03T03:02:00
Perg;3559;5198,73208781899;411;2021-01-03T03:02:00
Reutte;969;2966,02387511478;708;2021-01-03T03:02:00
Ried im Innkreis;3667;5991,43846807398;412;2021-01-03T03:02:00
Rohrbach;3835;6784,72861085557;413;2021-01-03T03:02:00
Rust(Stadt);60;3092,78350515464;102;2021-01-03T03:02:00
Salzburg(Stadt);6507;4219,54335293851;501;2021-01-03T03:02:00
Salzburg-Umgebung;7259;4766,84550272194;503;2021-01-03T03:02:00
Sankt Johann im Pongau;5414;6719,37249450809;504;2021-01-03T03:02:00
Sankt Pölten(Land);4263;3253,10582705046;319;2021-01-03T03:02:00
Sankt Pölten(Stadt);2243;4074,92188067728;302;2021-01-03T03:02:00
Sankt Veit an der Glan;2321;4254,42214279168;205;2021-01-03T03:02:00
Schärding;3595;6273,23014640445;414;2021-01-03T03:02:00
Scheibbs;2076;5014,12941091225;320;2021-01-03T03:02:00
Schwaz;6784;8088,41939599156;709;2021-01-03T03:02:00
Spittal an der Drau;1978;2599,51899699045;206;2021-01-03T03:02:00
Steyr(Stadt);1565;4097,609509596;402;2021-01-03T03:02:00
Steyr-Land;3016;4991,14634186705;415;2021-01-03T03:02:00
Südoststeiermark;3010;3502,15830686353;623;2021-01-03T03:02:00
Tamsweg;1459;7180,11811023622;505;2021-01-03T03:02:00
Tulln;2976;2867,85325379923;321;2021-01-03T03:02:00
Urfahr-Umgebung;4656;5445,29559674873;416;2021-01-03T03:02:00
Villach Land;2256;3488,58786416775;207;2021-01-03T03:02:00
Villach Stadt;2017;3240,5250389602;202;2021-01-03T03:02:00
Vöcklabruck;6701;4918,0568501244;417;2021-01-03T03:02:00
Voitsberg;1897;3707,90250386036;616;2021-01-03T03:02:00
Völkermarkt;2248;5367,97363770954;208;2021-01-03T03:02:00
Waidhofen an der Thaya;830;3206,11866501854;322;2021-01-03T03:02:00
Waidhofen an der Ybbs(Stadt);522;4635,46754284699;303;2021-01-03T03:02:00
Weiz;2698;2986,39628969594;617;2021-01-03T03:02:00
Wels(Stadt);3079;4988,09273089572;403;2021-01-03T03:02:00
Wels-Land;3088;4224,69696555121;418;2021-01-03T03:02:00
Wien(Stadt);73398;3868,1606394971;900;2021-01-03T03:02:00
Wiener Neustadt(Land);2154;2761,857137362;323;2021-01-03T03:02:00
Wiener Neustadt(Stadt);1624;3586,81008017316;304;2021-01-03T03:02:00
Wolfsberg;2246;4259,75799415848;209;2021-01-03T03:02:00
Zell am See;4469;5109,64761839427;506;2021-01-03T03:02:00
Zwettl;1724;4083,17938515466;325;2021-01-03T03:02:00
