Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7989;134;1;2020-12-18T11:02:00
Kärnten;16921;367;2;2020-12-18T11:02:00
Niederösterreich;44049;693;3;2020-12-18T11:02:00
Oberösterreich;61832;881;4;2020-12-18T11:02:00
Salzburg;22276;292;5;2020-12-18T11:02:00
Steiermark;30191;735;6;2020-12-18T11:02:00
Tirol;36014;433;7;2020-12-18T11:02:00
Vorarlberg;16453;190;8;2020-12-18T11:02:00
Wien;61699;927;9;2020-12-18T11:02:00
