Altersgruppe;Anzahl;Timestamp
<5;811;2020-10-11T18:02:00
5-14;3659;2020-10-11T18:02:00
15-24;10484;2020-10-11T18:02:00
25-34;10172;2020-10-11T18:02:00
35-44;8072;2020-10-11T18:02:00
45-54;9184;2020-10-11T18:02:00
55-64;6491;2020-10-11T18:02:00
65-74;3113;2020-10-11T18:02:00
75-84;2472;2020-10-11T18:02:00
>84;1543;2020-10-11T18:02:00
