Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;5922;92;1;2020-11-30T14:02:00
Kärnten;11107;137;2;2020-11-30T14:02:00
Niederösterreich;31922;389;3;2020-11-30T14:02:00
Oberösterreich;49040;535;4;2020-11-30T14:02:00
Salzburg;15823;170;5;2020-11-30T14:02:00
Steiermark;18531;485;6;2020-11-30T14:02:00
Tirol;28480;294;7;2020-11-30T14:02:00
Vorarlberg;12660;124;8;2020-11-30T14:02:00
Wien;48207;632;9;2020-11-30T14:02:00
