Bundesland;Anzahl;GKZ;Timestamp
Wien;10605;9;2020-11-30T14:02:00
Vorarlberg;3023;8;2020-11-30T14:02:00
Tirol;5002;7;2020-11-30T14:02:00
Steiermark;12088;6;2020-11-30T14:02:00
Salzburg;4825;5;2020-11-30T14:02:00
Oberösterreich;7860;4;2020-11-30T14:02:00
Niederösterreich;9176;3;2020-11-30T14:02:00
Kärnten;3549;2;2020-11-30T14:02:00
Burgenland;1452;1;2020-11-30T14:02:00
