Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;1382;23;1;2020-10-31T14:02:01
Kärnten;1639;17;2;2020-10-31T14:02:01
Niederösterreich;10414;151;3;2020-10-31T14:02:01
Oberösterreich;10744;102;4;2020-10-31T14:02:01
Salzburg;3848;51;5;2020-10-31T14:02:01
Steiermark;4747;206;6;2020-10-31T14:02:01
Tirol;9531;116;7;2020-10-31T14:02:01
Vorarlberg;2532;33;8;2020-10-31T14:02:01
Wien;22389;349;9;2020-10-31T14:02:01
