Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;504;9;48
Rust(Stadt);102;1980;52;0;1
Eisenstadt-Umgebung;103;43236;1223;17;41
Güssing;104;25699;926;14;37
Jennersdorf;105;17097;622;16;15
Mattersburg;106;40042;1166;20;40
Neusiedl am See;107;59990;1583;26;70
Oberpullendorf;108;37384;1339;16;29
Oberwart;109;54192;1868;51;43
Klagenfurt Stadt;201;101300;3801;111;202
Villach Stadt;202;62882;2039;42;105
Hermagor;203;18054;889;11;84
Klagenfurt Land;204;60014;2249;20;126
Sankt Veit an der Glan;205;54186;2321;72;104
Spittal an der Drau;206;75868;1956;29;160
Villach Land;207;64618;2248;54;118
Völkermarkt;208;41862;2263;42;110
Wolfsberg;209;52607;2271;54;85
Feldkirchen;210;29902;1253;29;87
Krems an der Donau(Stadt);301;25036;860;29;20
Sankt Pölten(Stadt);302;55514;2191;32;55
Waidhofen an der Ybbs(Stadt);303;11222;488;7;46
Wiener Neustadt(Stadt);304;45823;1565;31;38
Amstetten;305;116520;6128;95;365
Baden;306;146751;4305;57;232
Bruck an der Leitha;307;103735;2783;52;97
Gänserndorf;308;104782;2259;26;159
Gmünd;309;36553;1493;32;80
Hollabrunn;310;51033;1159;26;31
Horn;311;30936;612;10;23
Korneuburg;312;91254;2263;24;51
Krems(Land);313;56487;1928;25;39
Lilienfeld;314;25655;948;26;27
Melk;315;78191;3099;62;125
Mistelbach;316;75625;1515;27;65
Mödling;317;119115;3309;56;129
Neunkirchen;318;86343;2731;56;134
Sankt Pölten(Land);319;131729;4213;75;158
Scheibbs;320;41414;2039;23;70
Tulln;321;104593;2901;36;147
Waidhofen an der Thaya;322;25682;829;13;16
Wiener Neustadt(Land);323;78307;2131;29;113
Zwettl;325;41987;1688;14;88
Linz(Stadt);401;206595;8570;159;265
Steyr(Stadt);402;38056;1571;17;71
Wels(Stadt);403;62470;3073;49;78
Braunau am Inn;404;105553;4335;47;184
Eferding;405;33178;2016;25;23
Freistadt;406;66861;3575;68;125
Gmunden;407;101859;4490;60;244
Grieskirchen;408;64875;3720;54;122
Kirchdorf an der Krems;409;57071;2330;49;129
Linz-Land;410;151371;6310;72;168
Perg;411;68968;3534;40;121
Ried im Innkreis;412;61690;3613;70;116
Rohrbach;413;56545;3867;84;128
Schärding;414;57391;3571;56;142
Steyr-Land;415;60717;3004;56;99
Urfahr-Umgebung;416;86005;4615;62;84
Vöcklabruck;417;137297;6551;103;309
Wels-Land;418;73777;3015;39;106
Salzburg(Stadt);501;155021;6210;65;328
Hallein;502;60824;3720;29;274
Salzburg-Umgebung;503;153492;7035;70;371
Sankt Johann im Pongau;504;81194;5284;78;265
Tamsweg;505;20251;1411;28;57
Zell am See;506;87628;4338;65;284
Graz(Stadt);601;291072;8913;199;328
Deutschlandsberg;603;60867;1820;50;154
Graz-Umgebung;606;156070;4699;187;214
Leibnitz;610;84756;3024;68;135
Leoben;611;59700;2010;74;34
Liezen;612;79652;2921;68;198
Murau;614;27543;994;15;45
Voitsberg;616;51044;1893;71;43
Weiz;617;90654;2747;97;87
Murtal;620;71698;2679;110;139
Bruck-Mürzzuschlag;621;98697;3615;151;132
Hartberg-Fürstenfeld;622;90606;3631;125;149
Südoststeiermark;623;84036;2967;110;135
Innsbruck-Stadt;701;131961;6310;79;56
Imst;702;60474;2968;29;88
Innsbruck-Land;703;180453;8925;106;216
Kitzbühel;704;64168;2664;27;105
Kufstein;705;110287;6247;105;142
Landeck;706;44386;2578;30;129
Lienz;707;48738;2551;35;75
Reutte;708;32838;946;3;42
Schwaz;709;84329;6714;96;135
Bludenz;801;64107;2806;37;80
Bregenz;802;134987;6131;77;247
Dornbirn;803;89912;5000;40;217
Feldkirch;804;108133;5255;62;220
Wien;900;1911191;71913;1103;2206
