Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;898;11;30
Rust(Stadt);102;1980;72;0;1
Eisenstadt-Umgebung;103;43236;2193;23;77
Güssing;104;25699;1723;50;37
Jennersdorf;105;17097;1216;23;26
Mattersburg;106;40042;2119;31;62
Neusiedl am See;107;59990;3047;37;102
Oberpullendorf;108;37384;2144;38;61
Oberwart;109;54192;3423;76;166
Klagenfurt Stadt;201;101300;5726;152;196
Villach Stadt;202;62882;3366;63;114
Hermagor;203;18054;1842;28;25
Klagenfurt Land;204;60014;3736;62;99
Sankt Veit an der Glan;205;54186;3599;97;128
Spittal an der Drau;206;75868;5020;112;250
Villach Land;207;64618;4048;74;128
Völkermarkt;208;41862;3332;59;90
Wolfsberg;209;52607;3260;70;127
Feldkirchen;210;29902;2132;48;73
Krems an der Donau(Stadt);301;25036;1248;27;29
Sankt Pölten(Stadt);302;55514;3381;52;100
Waidhofen an der Ybbs(Stadt);303;11222;820;13;27
Wiener Neustadt(Stadt);304;45823;3642;77;86
Amstetten;305;116520;9110;124;278
Baden;306;146751;9162;115;288
Bruck an der Leitha;307;103735;5487;74;229
Gänserndorf;308;104782;5243;58;183
Gmünd;309;36553;2521;40;89
Hollabrunn;310;51033;2368;50;81
Horn;311;30936;1330;26;57
Korneuburg;312;91254;4039;49;120
Krems(Land);313;56487;2994;38;78
Lilienfeld;314;25655;1470;36;57
Melk;315;78191;5222;93;195
Mistelbach;316;75625;3475;33;101
Mödling;317;119115;5948;107;197
Neunkirchen;318;86343;5536;94;164
Sankt Pölten(Land);319;131729;7035;124;224
Scheibbs;320;41414;3460;34;128
Tulln;321;104593;5004;81;161
Waidhofen an der Thaya;322;25682;1620;14;59
Wiener Neustadt(Land);323;78307;4908;87;172
Zwettl;325;41987;3077;33;123
Linz(Stadt);401;206595;11904;213;391
Steyr(Stadt);402;38056;2151;18;104
Wels(Stadt);403;62470;4840;67;165
Braunau am Inn;404;105553;8060;94;299
Eferding;405;33178;2607;32;72
Freistadt;406;66861;5036;91;110
Gmunden;407;101859;7243;101;244
Grieskirchen;408;64875;4799;68;72
Kirchdorf an der Krems;409;57071;3861;79;81
Linz-Land;410;151371;9019;84;292
Perg;411;68968;5350;68;115
Ried im Innkreis;412;61690;5346;94;205
Rohrbach;413;56545;4905;94;59
Schärding;414;57391;4888;67;168
Steyr-Land;415;60717;3894;66;102
Urfahr-Umgebung;416;86005;5715;71;103
Vöcklabruck;417;137297;10160;149;347
Wels-Land;418;73777;4973;58;154
Salzburg(Stadt);501;155021;10679;128;359
Hallein;502;60824;5972;60;101
Salzburg-Umgebung;503;153492;11493;111;389
Sankt Johann im Pongau;504;81194;8996;110;110
Tamsweg;505;20251;2335;40;39
Zell am See;506;87628;6716;103;142
Graz(Stadt);601;291072;13907;277;348
Deutschlandsberg;603;60867;3424;96;107
Graz-Umgebung;606;156070;7619;235;211
Leibnitz;610;84756;5237;100;163
Leoben;611;59700;3067;106;84
Liezen;612;79652;4981;109;163
Murau;614;27543;1694;25;67
Voitsberg;616;51044;2917;98;130
Weiz;617;90654;5242;139;140
Murtal;620;71698;4266;158;176
Bruck-Mürzzuschlag;621;98697;5605;240;107
Hartberg-Fürstenfeld;622;90606;6515;173;166
Südoststeiermark;623;84036;5387;164;153
Innsbruck-Stadt;701;131961;8445;92;269
Imst;702;60474;4364;36;81
Innsbruck-Land;703;180453;12116;134;313
Kitzbühel;704;64168;4155;41;91
Kufstein;705;110287;8588;132;260
Landeck;706;44386;3383;46;54
Lienz;707;48738;4698;43;209
Reutte;708;32838;1660;5;80
Schwaz;709;84329;8806;130;52
Bludenz;801;64107;3794;45;100
Bregenz;802;134987;8122;98;246
Dornbirn;803;89912;6664;68;169
Feldkirch;804;108133;7169;74;183
Wien;900;1911191;123983;2035;5202
