Bundesland;Anzahl;GKZ;Timestamp
Wien;939;9;2020-08-18T06:00:00
Vorarlberg;44;8;2020-08-18T06:00:00
Tirol;211;7;2020-08-18T06:00:00
Steiermark;109;6;2020-08-18T06:00:00
Salzburg;112;5;2020-08-18T06:00:00
Oberösterreich;284;4;2020-08-18T06:00:00
Niederösterreich;224;3;2020-08-18T06:00:00
Kärnten;99;2;2020-08-18T06:00:00
Burgenland;18;1;2020-08-18T06:00:00
