Bundesland;Anzahl;GKZ;Timestamp
Wien;4708;9;2020-10-06T18:00:00
Vorarlberg;388;8;2020-10-06T18:00:00
Tirol;731;7;2020-10-06T18:00:00
Steiermark;532;6;2020-10-06T18:00:00
Salzburg;329;5;2020-10-06T18:00:00
Oberösterreich;938;4;2020-10-06T18:00:00
Niederösterreich;1219;3;2020-10-06T18:00:00
Kärnten;160;2;2020-10-06T18:00:00
Burgenland;202;1;2020-10-06T18:00:00
