Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6697;5767,60769588508;305;2021-01-13T12:02:00
Baden;4883;3339,87674671518;306;2021-01-13T12:02:00
Bludenz;2966;4655,17782590953;801;2021-01-13T12:02:00
Braunau am Inn;4640;4444,10390008428;404;2021-01-13T12:02:00
Bregenz;6476;4819,06193491736;802;2021-01-13T12:02:00
Bruck an der Leitha;3022;2962,45466130772;307;2021-01-13T12:02:00
Bruck-Mürzzuschlag;3826;3865,27115493413;621;2021-01-13T12:02:00
Deutschlandsberg;2068;3400,14139853011;603;2021-01-13T12:02:00
Dornbirn;5298;5950,06794622702;803;2021-01-13T12:02:00
Eferding;2072;6249,24598865967;405;2021-01-13T12:02:00
Eisenstadt(Stadt);527;3600,46457607433;101;2021-01-13T12:02:00
Eisenstadt-Umgebung;1326;3088,96498707107;103;2021-01-13T12:02:00
Feldkirch;5607;5232,41164997807;804;2021-01-13T12:02:00
Feldkirchen;1399;4673,14694191135;210;2021-01-13T12:02:00
Freistadt;3694;5544,79818675793;406;2021-01-13T12:02:00
Gänserndorf;2608;2515,28653820188;308;2021-01-13T12:02:00
Gmünd;1594;4334,70209120822;309;2021-01-13T12:02:00
Gmunden;4981;4901,06365183851;407;2021-01-13T12:02:00
Graz(Stadt);9767;3381,85494761189;601;2021-01-13T12:02:00
Graz-Umgebung;5002;3242,57746661481;606;2021-01-13T12:02:00
Grieskirchen;3909;6039,77070811638;408;2021-01-13T12:02:00
Güssing;1039;4027,60010853975;104;2021-01-13T12:02:00
Hallein;4311;7140,49093980853;502;2021-01-13T12:02:00
Hartberg-Fürstenfeld;3868;4268,27922579506;622;2021-01-13T12:02:00
Hermagor;974;5344,60052677788;203;2021-01-13T12:02:00
Hollabrunn;1214;2387,03842070077;310;2021-01-13T12:02:00
Horn;623;2003,85976198134;311;2021-01-13T12:02:00
Imst;3118;5191,82096709738;702;2021-01-13T12:02:00
Innsbruck-Land;9444;5266,6213096287;703;2021-01-13T12:02:00
Innsbruck-Stadt;6601;4996,59374763455;701;2021-01-13T12:02:00
Jennersdorf;646;3785,30411344193;105;2021-01-13T12:02:00
Kirchdorf an der Krems;2573;4524,67203601449;409;2021-01-13T12:02:00
Kitzbühel;2884;4514,64441696279;704;2021-01-13T12:02:00
