Bundesland;Anzahl;GKZ;Timestamp
Wien;262;9;2020-06-15T15:00:00
Vorarlberg;10;8;2020-06-15T15:00:00
Tirol;8;7;2020-06-15T15:00:00
Steiermark;2;6;2020-06-15T15:00:00
Salzburg;2;5;2020-06-15T15:00:00
Oberösterreich;35;4;2020-06-15T15:00:00
Niederösterreich;64;3;2020-06-15T15:00:00
Kärnten;5;2;2020-06-15T15:00:00
Burgenland;3;1;2020-06-15T15:00:00
