Bundesland;Anzahl;GKZ;Timestamp
Wien;271;9;2020-06-25T04:00:00
Vorarlberg;4;8;2020-06-25T04:00:00
Tirol;5;7;2020-06-25T04:00:00
Steiermark;29;6;2020-06-25T04:00:00
Salzburg;22;5;2020-06-25T04:00:00
Oberösterreich;43;4;2020-06-25T04:00:00
Niederösterreich;83;3;2020-06-25T04:00:00
Kärnten;10;2;2020-06-25T04:00:00
Burgenland;7;1;2020-06-25T04:00:00
