Altersgruppe;Anzahl;Timestamp
<5;1661;2020-11-11T21:02:00
5-14;10142;2020-11-11T21:02:00
15-24;29332;2020-11-11T21:02:00
25-34;31277;2020-11-11T21:02:00
35-44;26160;2020-11-11T21:02:00
45-54;31732;2020-11-11T21:02:00
55-64;24050;2020-11-11T21:02:00
65-74;11906;2020-11-11T21:02:00
75-84;9044;2020-11-11T21:02:00
>84;5201;2020-11-11T21:02:00
