Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;424;3;49
Rust(Stadt);102;1980;50;0;2
Eisenstadt-Umgebung;103;43236;1069;11;68
Güssing;104;25699;781;7;57
Jennersdorf;105;17097;549;12;35
Mattersburg;106;40042;1050;14;125
Neusiedl am See;107;59990;1351;18;77
Oberpullendorf;108;37384;1207;13;50
Oberwart;109;54192;1655;44;80
Klagenfurt Stadt;201;101300;3127;78;267
Villach Stadt;202;62882;1558;21;135
Hermagor;203;18054;597;4;85
Klagenfurt Land;204;60014;1777;5;165
Sankt Veit an der Glan;205;54186;1975;15;228
Spittal an der Drau;206;75868;1487;22;148
Villach Land;207;64618;1771;15;233
Völkermarkt;208;41862;1797;9;167
Wolfsberg;209;52607;1896;28;250
Feldkirchen;210;29902;925;14;102
Krems an der Donau(Stadt);301;25036;794;25;37
Sankt Pölten(Stadt);302;55514;1895;19;198
Waidhofen an der Ybbs(Stadt);303;11222;379;4;36
Wiener Neustadt(Stadt);304;45823;1400;27;99
Amstetten;305;116520;4733;68;453
Baden;306;146751;3543;32;288
Bruck an der Leitha;307;103735;2346;26;184
Gänserndorf;308;104782;1794;22;114
Gmünd;309;36553;1215;27;115
Hollabrunn;310;51033;1045;18;39
Horn;311;30936;513;7;35
Korneuburg;312;91254;2026;15;108
Krems(Land);313;56487;1730;20;94
Lilienfeld;314;25655;801;14;74
Melk;315;78191;2517;38;244
Mistelbach;316;75625;1308;24;48
Mödling;317;119115;2781;42;180
Neunkirchen;318;86343;2191;36;241
Sankt Pölten(Land);319;131729;3631;55;273
Scheibbs;320;41414;1745;13;145
Tulln;321;104593;2499;29;109
Waidhofen an der Thaya;322;25682;739;11;45
Wiener Neustadt(Land);323;78307;1766;25;130
Zwettl;325;41987;1362;9;116
Linz(Stadt);401;206595;7596;102;509
Steyr(Stadt);402;38056;1357;12;76
Wels(Stadt);403;62470;2757;27;205
Braunau am Inn;404;105553;3599;31;377
Eferding;405;33178;1857;22;99
Freistadt;406;66861;3142;49;169
Gmunden;407;101859;3569;37;285
Grieskirchen;408;64875;3316;35;185
Kirchdorf an der Krems;409;57071;1888;28;161
Linz-Land;410;151371;5596;56;336
Perg;411;68968;3119;31;178
Ried im Innkreis;412;61690;3224;51;186
Rohrbach;413;56545;3493;68;107
Schärding;414;57391;2937;25;227
Steyr-Land;415;60717;2584;44;138
Urfahr-Umgebung;416;86005;4268;46;239
Vöcklabruck;417;137297;5397;53;327
Wels-Land;418;73777;2605;28;169
Salzburg(Stadt);501;155021;5188;39;368
Hallein;502;60824;2944;23;227
Salzburg-Umgebung;503;153492;5884;41;419
Sankt Johann im Pongau;504;81194;4532;60;325
Tamsweg;505;20251;1163;16;198
Zell am See;506;87628;3542;44;285
Graz(Stadt);601;291072;7664;72;618
Deutschlandsberg;603;60867;1271;16;125
Graz-Umgebung;606;156070;3895;102;430
Leibnitz;610;84756;2545;48;243
Leoben;611;59700;1715;50;141
Liezen;612;79652;2391;35;194
Murau;614;27543;810;6;163
Voitsberg;616;51044;1710;50;128
Weiz;617;90654;2316;50;252
Murtal;620;71698;2132;39;278
Bruck-Mürzzuschlag;621;98697;3023;78;355
Hartberg-Fürstenfeld;622;90606;3005;89;308
Südoststeiermark;623;84036;2621;38;260
Innsbruck-Stadt;701;131961;5798;62;242
Imst;702;60474;2513;17;159
Innsbruck-Land;703;180453;7754;75;478
Kitzbühel;704;64168;2297;22;151
Kufstein;705;110287;5642;86;300
Landeck;706;44386;2170;26;117
Lienz;707;48738;2126;22;237
Reutte;708;32838;806;3;56
Schwaz;709;84329;6264;81;335
Bludenz;801;64107;2505;28;212
Bregenz;802;134987;5386;59;352
Dornbirn;803;89912;4377;34;256
Feldkirch;804;108133;4529;39;366
Wien;900;1911191;63415;777;3283
