time;Todesfälle;Timestamp
26.02.2020;0;2020-10-17T17:22:41
27.02.2020;0;2020-10-17T17:22:41
28.02.2020;0;2020-10-17T17:22:41
29.02.2020;0;2020-10-17T17:22:41
01.03.2020;0;2020-10-17T17:22:41
02.03.2020;0;2020-10-17T17:22:41
03.03.2020;0;2020-10-17T17:22:41
04.03.2020;0;2020-10-17T17:22:41
05.03.2020;0;2020-10-17T17:22:41
06.03.2020;0;2020-10-17T17:22:41
07.03.2020;0;2020-10-17T17:22:41
08.03.2020;0;2020-10-17T17:22:41
09.03.2020;0;2020-10-17T17:22:41
10.03.2020;0;2020-10-17T17:22:41
11.03.2020;0;2020-10-17T17:22:41
12.03.2020;1;2020-10-17T17:22:41
13.03.2020;1;2020-10-17T17:22:41
14.03.2020;2;2020-10-17T17:22:41
15.03.2020;3;2020-10-17T17:22:41
16.03.2020;5;2020-10-17T17:22:41
17.03.2020;7;2020-10-17T17:22:41
18.03.2020;11;2020-10-17T17:22:41
19.03.2020;14;2020-10-17T17:22:41
20.03.2020;19;2020-10-17T17:22:41
21.03.2020;23;2020-10-17T17:22:41
22.03.2020;31;2020-10-17T17:22:41
23.03.2020;43;2020-10-17T17:22:41
24.03.2020;53;2020-10-17T17:22:41
25.03.2020;62;2020-10-17T17:22:41
26.03.2020;78;2020-10-17T17:22:41
27.03.2020;96;2020-10-17T17:22:41
28.03.2020;114;2020-10-17T17:22:41
29.03.2020;128;2020-10-17T17:22:41
30.03.2020;148;2020-10-17T17:22:41
31.03.2020;165;2020-10-17T17:22:41
01.04.2020;176;2020-10-17T17:22:41
02.04.2020;196;2020-10-17T17:22:41
03.04.2020;213;2020-10-17T17:22:41
04.04.2020;234;2020-10-17T17:22:41
05.04.2020;256;2020-10-17T17:22:41
06.04.2020;284;2020-10-17T17:22:41
07.04.2020;312;2020-10-17T17:22:41
08.04.2020;329;2020-10-17T17:22:41
09.04.2020;350;2020-10-17T17:22:41
10.04.2020;372;2020-10-17T17:22:41
11.04.2020;387;2020-10-17T17:22:41
12.04.2020;399;2020-10-17T17:22:41
13.04.2020;420;2020-10-17T17:22:41
14.04.2020;432;2020-10-17T17:22:41
15.04.2020;447;2020-10-17T17:22:41
16.04.2020;469;2020-10-17T17:22:41
17.04.2020;482;2020-10-17T17:22:41
18.04.2020;497;2020-10-17T17:22:41
19.04.2020;512;2020-10-17T17:22:41
20.04.2020;519;2020-10-17T17:22:41
21.04.2020;536;2020-10-17T17:22:41
22.04.2020;547;2020-10-17T17:22:41
23.04.2020;551;2020-10-17T17:22:41
24.04.2020;558;2020-10-17T17:22:41
25.04.2020;572;2020-10-17T17:22:41
26.04.2020;581;2020-10-17T17:22:41
27.04.2020;585;2020-10-17T17:22:41
28.04.2020;597;2020-10-17T17:22:41
29.04.2020;603;2020-10-17T17:22:41
30.04.2020;609;2020-10-17T17:22:41
01.05.2020;612;2020-10-17T17:22:41
02.05.2020;614;2020-10-17T17:22:41
03.05.2020;619;2020-10-17T17:22:41
04.05.2020;622;2020-10-17T17:22:41
05.05.2020;625;2020-10-17T17:22:41
06.05.2020;629;2020-10-17T17:22:41
07.05.2020;631;2020-10-17T17:22:41
08.05.2020;636;2020-10-17T17:22:41
09.05.2020;639;2020-10-17T17:22:41
10.05.2020;641;2020-10-17T17:22:41
11.05.2020;643;2020-10-17T17:22:41
12.05.2020;644;2020-10-17T17:22:41
13.05.2020;645;2020-10-17T17:22:41
14.05.2020;648;2020-10-17T17:22:41
15.05.2020;648;2020-10-17T17:22:41
16.05.2020;649;2020-10-17T17:22:41
17.05.2020;650;2020-10-17T17:22:41
18.05.2020;652;2020-10-17T17:22:41
19.05.2020;653;2020-10-17T17:22:41
20.05.2020;656;2020-10-17T17:22:41
21.05.2020;658;2020-10-17T17:22:41
22.05.2020;660;2020-10-17T17:22:41
23.05.2020;661;2020-10-17T17:22:41
24.05.2020;661;2020-10-17T17:22:41
25.05.2020;662;2020-10-17T17:22:41
26.05.2020;664;2020-10-17T17:22:41
27.05.2020;664;2020-10-17T17:22:41
28.05.2020;664;2020-10-17T17:22:41
29.05.2020;665;2020-10-17T17:22:41
30.05.2020;665;2020-10-17T17:22:41
31.05.2020;665;2020-10-17T17:22:41
01.06.2020;666;2020-10-17T17:22:41
02.06.2020;666;2020-10-17T17:22:41
03.06.2020;668;2020-10-17T17:22:41
04.06.2020;670;2020-10-17T17:22:41
05.06.2020;671;2020-10-17T17:22:41
06.06.2020;671;2020-10-17T17:22:41
07.06.2020;671;2020-10-17T17:22:41
08.06.2020;671;2020-10-17T17:22:41
09.06.2020;673;2020-10-17T17:22:41
10.06.2020;675;2020-10-17T17:22:41
11.06.2020;675;2020-10-17T17:22:41
12.06.2020;675;2020-10-17T17:22:41
13.06.2020;676;2020-10-17T17:22:41
14.06.2020;679;2020-10-17T17:22:41
15.06.2020;684;2020-10-17T17:22:41
16.06.2020;686;2020-10-17T17:22:41
17.06.2020;687;2020-10-17T17:22:41
18.06.2020;687;2020-10-17T17:22:41
19.06.2020;688;2020-10-17T17:22:41
20.06.2020;690;2020-10-17T17:22:41
21.06.2020;691;2020-10-17T17:22:41
22.06.2020;692;2020-10-17T17:22:41
23.06.2020;694;2020-10-17T17:22:41
24.06.2020;696;2020-10-17T17:22:41
25.06.2020;697;2020-10-17T17:22:41
26.06.2020;697;2020-10-17T17:22:41
27.06.2020;699;2020-10-17T17:22:41
