Altersgruppe;Anzahl;Timestamp
<5;730;2020-10-05T13:00:00
5-14;2979;2020-10-05T13:00:00
15-24;9254;2020-10-05T13:00:00
25-34;9038;2020-10-05T13:00:00
35-44;7099;2020-10-05T13:00:00
45-54;8024;2020-10-05T13:00:00
55-64;5716;2020-10-05T13:00:00
65-74;2723;2020-10-05T13:00:00
75-84;2182;2020-10-05T13:00:00
>84;1310;2020-10-05T13:00:00
