Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;320;0;49
Rust(Stadt);102;1980;37;0;8
Eisenstadt-Umgebung;103;43236;822;5;135
Güssing;104;25699;607;2;108
Jennersdorf;105;17097;414;7;69
Mattersburg;106;40042;709;5;115
Neusiedl am See;107;59990;1015;12;171
Oberpullendorf;108;37384;932;7;190
Oberwart;109;54192;1341;21;196
Klagenfurt Stadt;201;101300;2237;33;654
Villach Stadt;202;62882;1145;7;349
Hermagor;203;18054;402;2;97
Klagenfurt Land;204;60014;1179;3;394
Sankt Veit an der Glan;205;54186;1149;7;355
Spittal an der Drau;206;75868;819;6;280
Villach Land;207;64618;1067;5;333
Völkermarkt;208;41862;1144;6;279
Wolfsberg;209;52607;1116;7;345
Feldkirchen;210;29902;597;5;207
Krems an der Donau(Stadt);301;25036;623;11;121
Sankt Pölten(Stadt);302;55514;1327;8;276
Waidhofen an der Ybbs(Stadt);303;11222;268;3;66
Wiener Neustadt(Stadt);304;45823;1115;20;174
Amstetten;305;116520;3306;37;851
Baden;306;146751;2789;19;439
Bruck an der Leitha;307;103735;1836;7;330
Gänserndorf;308;104782;1453;8;167
Gmünd;309;36553;937;12;172
Hollabrunn;310;51033;863;8;179
Horn;311;30936;408;5;71
Korneuburg;312;91254;1710;7;212
Krems(Land);313;56487;1407;9;249
Lilienfeld;314;25655;620;9;90
Melk;315;78191;1753;9;492
Mistelbach;316;75625;1077;12;213
Mödling;317;119115;2282;15;264
Neunkirchen;318;86343;1590;21;240
Sankt Pölten(Land);319;131729;2710;26;540
Scheibbs;320;41414;1248;4;367
Tulln;321;104593;2065;12;304
Waidhofen an der Thaya;322;25682;585;4;67
Wiener Neustadt(Land);323;78307;1359;14;240
Zwettl;325;41987;964;4;235
Linz(Stadt);401;206595;5904;59;1143
Steyr(Stadt);402;38056;1044;3;183
Wels(Stadt);403;62470;2088;9;390
Braunau am Inn;404;105553;2431;14;567
Eferding;405;33178;1401;10;301
Freistadt;406;66861;2363;24;365
Gmunden;407;101859;2779;19;480
Grieskirchen;408;64875;2415;8;482
Kirchdorf an der Krems;409;57071;1339;12;337
Linz-Land;410;151371;4307;25;894
Perg;411;68968;2327;18;473
Ried im Innkreis;412;61690;2588;29;527
Rohrbach;413;56545;2859;31;624
Schärding;414;57391;2178;8;396
Steyr-Land;415;60717;1949;24;306
Urfahr-Umgebung;416;86005;3393;22;722
Vöcklabruck;417;137297;4223;21;867
Wels-Land;418;73777;1974;10;423
Salzburg(Stadt);501;155021;3632;13;842
Hallein;502;60824;2239;15;394
Salzburg-Umgebung;503;153492;4419;29;927
Sankt Johann im Pongau;504;81194;3505;35;638
Tamsweg;505;20251;682;5;181
Zell am See;506;87628;2398;19;690
Graz(Stadt);601;291072;5844;60;1017
Deutschlandsberg;603;60867;934;5;191
Graz-Umgebung;606;156070;2762;67;568
Leibnitz;610;84756;1897;22;327
Leoben;611;59700;1227;29;260
Liezen;612;79652;1768;15;345
Murau;614;27543;427;4;146
Voitsberg;616;51044;1193;22;301
Weiz;617;90654;1683;27;342
Murtal;620;71698;1286;8;330
Bruck-Mürzzuschlag;621;98697;2091;41;521
Hartberg-Fürstenfeld;622;90606;2172;71;416
Südoststeiermark;623;84036;1902;15;414
Innsbruck-Stadt;701;131961;4956;45;543
Imst;702;60474;1995;9;393
Innsbruck-Land;703;180453;6020;24;1057
Kitzbühel;704;64168;1799;15;348
Kufstein;705;110287;4284;59;850
Landeck;706;44386;1898;21;131
Lienz;707;48738;1237;9;359
Reutte;708;32838;603;2;116
Schwaz;709;84329;5029;44;979
Bludenz;801;64107;1960;14;343
Bregenz;802;134987;4415;26;751
Dornbirn;803;89912;3715;24;596
Feldkirch;804;108133;3561;16;669
Wien;900;1911191;52921;521;6560
