Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;290;249,754551561397;305;2020-04-24T17:00:00
Baden;133;90,9694055525537;306;2020-04-24T17:00:00
Bludenz;250;392,378441158929;801;2020-04-24T17:00:00
Braunau am Inn;126;120,680407631599;404;2020-04-24T17:00:00
Bregenz;258;191,98856998281;802;2020-04-24T17:00:00
Bruck an der Leitha;75;73,5222037055191;307;2020-04-24T17:00:00
Bruck-Mürzzuschlag;51;51,5234785419866;621;2020-04-24T17:00:00
Deutschlandsberg;46;75,6317719208826;603;2020-04-24T17:00:00
Dornbirn;150;168,461719881852;803;2020-04-24T17:00:00
Eferding;53;159,850404150078;405;2020-04-24T17:00:00
Eisenstadt(Stadt);16;109,312017489923;101;2020-04-24T17:00:00
Eisenstadt-Umgebung;23;53,5793323549281;103;2020-04-24T17:00:00
Feldkirch;210;195,97047378195;804;2020-04-24T17:00:00
Feldkirchen;15;50,1052209640244;210;2020-04-24T17:00:00
Freistadt;116;174,119271701115;406;2020-04-24T17:00:00
Gänserndorf;85;81,9782805778987;308;2020-04-24T17:00:00
Gmünd;13;35,352024583254;309;2020-04-24T17:00:00
Gmunden;69;67,8926705434366;407;2020-04-24T17:00:00
Graz(Stadt);453;156,85269696613;601;2020-04-24T17:00:00
Graz-Umgebung;211;136,782056268637;606;2020-04-24T17:00:00
Grieskirchen;74;114,336923100694;408;2020-04-24T17:00:00
Güssing;24;93,0340737295034;104;2020-04-24T17:00:00
Hallein;66;109,31858084606;502;2020-04-24T17:00:00
Hartberg-Fürstenfeld;307;338,76983513937;622;2020-04-24T17:00:00
Hermagor;5;27,4363476733977;203;2020-04-24T17:00:00
Hollabrunn;30;58,9877698690471;310;2020-04-24T17:00:00
Horn;43;138,308137664844;311;2020-04-24T17:00:00
Imst;284;472,891967497003;702;2020-04-24T17:00:00
Innsbruck-Land;383;213,587035322723;703;2020-04-24T17:00:00
Innsbruck-Stadt;400;302,777988040269;701;2020-04-24T17:00:00
Jennersdorf;9;52,7364350169929;105;2020-04-24T17:00:00
Kirchdorf an der Krems;42;73,8578412408117;409;2020-04-24T17:00:00
Kitzbühel;359;561,982436092109;704;2020-04-24T17:00:00
Klagenfurt Land;43;71,9063545150502;204;2020-04-24T17:00:00
Klagenfurt Stadt;86;85,3030738863485;201;2020-04-24T17:00:00
Korneuburg;155;170,537688829231;312;2020-04-24T17:00:00
Krems an der Donau(Stadt);38;152,757678083293;301;2020-04-24T17:00:00
Krems(Land);141;249,134214432115;313;2020-04-24T17:00:00
Kufstein;510;464,980580222826;705;2020-04-24T17:00:00
Landeck;979;2206,84369505433;706;2020-04-24T17:00:00
Leibnitz;179;217,011784103584;610;2020-04-24T17:00:00
Leoben;23;38,2950382950383;611;2020-04-24T17:00:00
Lienz;147;301,519906467294;707;2020-04-24T17:00:00
Liezen (inkl. Gröbming);85;106,38164728852;612;2020-04-24T17:00:00
Lilienfeld;40;154,966682163335;314;2020-04-24T17:00:00
Linz(Stadt);300;145,825029408048;401;2020-04-24T17:00:00
Linz-Land;200;133,091107517651;410;2020-04-24T17:00:00
Mattersburg;43;107,701941139637;106;2020-04-24T17:00:00
Melk;168;215,489597496216;315;2020-04-24T17:00:00
Mistelbach;124;164,275399758886;316;2020-04-24T17:00:00
Mödling;163;136,977092051967;317;2020-04-24T17:00:00
Murau;6;21,6927582342095;614;2020-04-24T17:00:00
Murtal;32;44,4419754458086;620;2020-04-24T17:00:00
Neunkirchen;177;205,119885040155;318;2020-04-24T17:00:00
Neusiedl am See;55;92,3562600752284;107;2020-04-24T17:00:00
Oberpullendorf;22;58,6463359368752;108;2020-04-24T17:00:00
Oberwart;123;227,45765219321;109;2020-04-24T17:00:00
Perg;251;366,642808104121;411;2020-04-24T17:00:00
Reutte;57;174,471992653811;708;2020-04-24T17:00:00
Ried im Innkreis;43;70,2568459577805;412;2020-04-24T17:00:00
Rohrbach;147;260,066520416106;413;2020-04-24T17:00:00
Salzburg(Stadt);146;94,675477106043;501;2020-04-24T17:00:00
Salzburg-Umgebung;190;124,76934088954;503;2020-04-24T17:00:00
Sankt Johann im Pongau;433;537,400866295161;504;2020-04-24T17:00:00
Sankt Pölten(Land);261;199,169744513293;319;2020-04-24T17:00:00
Sankt Pölten(Stadt);84;152,605188576412;302;2020-04-24T17:00:00
Sankt Veit an der Glan;50;91,6506278068005;205;2020-04-24T17:00:00
Schärding;55;95,9743137836564;414;2020-04-24T17:00:00
Scheibbs;101;243,943675579064;320;2020-04-24T17:00:00
Schwaz;341;406,567071644033;709;2020-04-24T17:00:00
Spittal an der Drau;40;52,5686349239726;206;2020-04-24T17:00:00
Steyr(Stadt);61;159,715131044956;402;2020-04-24T17:00:00
Steyr-Land;180;297,880086716203;415;2020-04-24T17:00:00
Südoststeiermark;57;66,3199413592098;623;2020-04-24T17:00:00
Tamsweg;22;108,267716535433;505;2020-04-24T17:00:00
Tulln;152;146,47637586609;321;2020-04-24T17:00:00
Urfahr-Umgebung;279;326,296707794866;416;2020-04-24T17:00:00
Villach Land;48;74,2252737056968;207;2020-04-24T17:00:00
Villach Stadt;20;32,1321273074884;202;2020-04-24T17:00:00
Vöcklabruck;107;78,5303809824371;417;2020-04-24T17:00:00
Voitsberg;98;191,552158871015;616;2020-04-24T17:00:00
Völkermarkt;53;126,558097330341;208;2020-04-24T17:00:00
Waidhofen an der Thaya;71;274,258343634116;322;2020-04-24T17:00:00
Waidhofen an der Ybbs(Stadt);23;204,244738477933;303;2020-04-24T17:00:00
Weiz;154;170,461463533423;617;2020-04-24T17:00:00
Wels(Stadt);57;92,3420869311646;403;2020-04-24T17:00:00
Wels-Land;76;103,975702520043;418;2020-04-24T17:00:00
Wien(Stadt);2314;121,950512545251;900;2020-04-24T17:00:00
Wiener Neustadt(Land);70;89,7539459681245;323;2020-04-24T17:00:00
Wiener Neustadt(Stadt);40;88,3450758663339;304;2020-04-24T17:00:00
Wolfsberg;42;79,6570951712628;209;2020-04-24T17:00:00
Zell am See;351;401,317143445153;506;2020-04-24T17:00:00
Zwettl;69;163,421912746909;325;2020-04-24T17:00:00
