Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-04-24T17:00:00
5-14;0;2020-04-24T17:00:00
15-24;0;2020-04-24T17:00:00
25-34;0;2020-04-24T17:00:00
35-44;0;2020-04-24T17:00:00
45-54;0;2020-04-24T17:00:00
55-64;1;2020-04-24T17:00:00
65-74;10;2020-04-24T17:00:00
75-84;31;2020-04-24T17:00:00
>84;88;2020-04-24T17:00:00
