Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8285;145;1;2020-12-23T13:02:00
Kärnten;18121;423;2;2020-12-23T13:02:00
Niederösterreich;46476;769;3;2020-12-23T13:02:00
Oberösterreich;64726;945;4;2020-12-23T13:02:00
Salzburg;23387;310;5;2020-12-23T13:02:00
Steiermark;33273;954;6;2020-12-23T13:02:00
Tirol;37115;457;7;2020-12-23T13:02:00
Vorarlberg;17554;196;8;2020-12-23T13:02:00
Wien;63984;1011;9;2020-12-23T13:02:00
