Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;447;384,966498441187;305;2020-10-10T19:02:00
Baden;772;528,032940500537;306;2020-10-10T19:02:00
Bludenz;490;769,061744671501;801;2020-10-10T19:02:00
Braunau am Inn;384;367,787908972493;404;2020-10-10T19:02:00
Bregenz;694;516,434370418877;802;2020-10-10T19:02:00
Bruck an der Leitha;508;497,990393098716;307;2020-10-10T19:02:00
Bruck-Mürzzuschlag;219;221,247878445001;621;2020-10-10T19:02:00
Deutschlandsberg;116;190,723598757008;603;2020-10-10T19:02:00
Dornbirn;539;605,339113442122;803;2020-10-10T19:02:00
Eferding;135;407,166123778502;405;2020-10-10T19:02:00
Eisenstadt(Stadt);47;321,104051376648;101;2020-10-10T19:02:00
Eisenstadt-Umgebung;139;323,805530318914;103;2020-10-10T19:02:00
Feldkirch;647;603,775697794866;804;2020-10-10T19:02:00
Feldkirchen;40;133,613922570732;210;2020-10-10T19:02:00
Freistadt;334;501,343420242866;406;2020-10-10T19:02:00
Gänserndorf;534;515,016492101152;308;2020-10-10T19:02:00
Gmünd;145;394,311043428602;309;2020-10-10T19:02:00
Gmunden;398;391,612795308518;407;2020-10-10T19:02:00
Graz(Stadt);1391;481,638193112331;601;2020-10-10T19:02:00
Graz-Umgebung;516;334,500194476857;606;2020-10-10T19:02:00
Grieskirchen;237;366,187172633303;408;2020-10-10T19:02:00
Güssing;100;387,641973872931;104;2020-10-10T19:02:00
Hallein;377;624,440984529764;502;2020-10-10T19:02:00
Hartberg-Fürstenfeld;417;460,153163690936;622;2020-10-10T19:02:00
Hermagor;59;323,748902546093;203;2020-10-10T19:02:00
Hollabrunn;118;232,018561484919;310;2020-10-10T19:02:00
Horn;124;398,842071405597;311;2020-10-10T19:02:00
Imst;482;802,584254695617;702;2020-10-10T19:02:00
Innsbruck-Land;1119;624,031050982054;703;2020-10-10T19:02:00
Innsbruck-Stadt;1475;1116,49383089849;701;2020-10-10T19:02:00
Jennersdorf;19;111,332473924763;105;2020-10-10T19:02:00
Kirchdorf an der Krems;157;276,087644638272;409;2020-10-10T19:02:00
Kitzbühel;486;760,789593149763;704;2020-10-10T19:02:00
Klagenfurt Land;119;198,996655518395;204;2020-10-10T19:02:00
Klagenfurt Stadt;249;246,982155787218;201;2020-10-10T19:02:00
Korneuburg;513;564,424737867069;312;2020-10-10T19:02:00
Krems an der Donau(Stadt);146;586,9110789516;301;2020-10-10T19:02:00
