Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;432;6;11
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1144;14;70
Güssing;104;25699;820;12;39
Jennersdorf;105;17097;574;14;21
Mattersburg;106;40042;1090;16;38
Neusiedl am See;107;59990;1434;21;76
Oberpullendorf;108;37384;1267;14;53
Oberwart;109;54192;1757;48;94
Klagenfurt Stadt;201;101300;3430;93;253
Villach Stadt;202;62882;1744;24;163
Hermagor;203;18054;703;7;101
Klagenfurt Land;204;60014;1969;8;163
Sankt Veit an der Glan;205;54186;2136;57;129
Spittal an der Drau;206;75868;1683;25;161
Villach Land;207;64618;2016;36;219
Völkermarkt;208;41862;2058;25;220
Wolfsberg;209;52607;2099;40;170
Feldkirchen;210;29902;1068;18;105
Krems an der Donau(Stadt);301;25036;819;28;27
Sankt Pölten(Stadt);302;55514;2059;23;133
Waidhofen an der Ybbs(Stadt);303;11222;406;5;27
Wiener Neustadt(Stadt);304;45823;1471;28;72
Amstetten;305;116520;5188;80;438
Baden;306;146751;3812;37;215
Bruck an der Leitha;307;103735;2575;28;173
Gänserndorf;308;104782;1941;24;120
Gmünd;309;36553;1350;28;91
Hollabrunn;310;51033;1098;23;49
Horn;311;30936;573;7;51
Korneuburg;312;91254;2141;16;90
Krems(Land);313;56487;1809;22;80
Lilienfeld;314;25655;885;21;47
Melk;315;78191;2805;48;199
Mistelbach;316;75625;1411;26;80
Mödling;317;119115;3026;48;201
Neunkirchen;318;86343;2413;40;205
Sankt Pölten(Land);319;131729;3858;64;237
Scheibbs;320;41414;1872;19;78
Tulln;321;104593;2646;30;129
Waidhofen an der Thaya;322;25682;788;12;39
Wiener Neustadt(Land);323;78307;1902;26;96
Zwettl;325;41987;1493;12;111
Linz(Stadt);401;206595;8044;126;409
Steyr(Stadt);402;38056;1444;12;83
Wels(Stadt);403;62470;2902;40;134
Braunau am Inn;404;105553;3981;40;313
Eferding;405;33178;1942;23;68
Freistadt;406;66861;3329;59;164
Gmunden;407;101859;3959;46;362
Grieskirchen;408;64875;3506;46;169
Kirchdorf an der Krems;409;57071;2077;37;165
Linz-Land;410;151371;5973;63;325
Perg;411;68968;3288;35;148
Ried im Innkreis;412;61690;3400;61;170
Rohrbach;413;56545;3641;72;162
Schärding;414;57391;3283;38;291
Steyr-Land;415;60717;2780;48;185
Urfahr-Umgebung;416;86005;4437;53;169
Vöcklabruck;417;137297;5949;74;504
Wels-Land;418;73777;2785;33;173
Salzburg(Stadt);501;155021;5612;48;433
Hallein;502;60824;3261;26;287
Salzburg-Umgebung;503;153492;6359;56;493
Sankt Johann im Pongau;504;81194;4844;72;280
Tamsweg;505;20251;1280;24;102
Zell am See;506;87628;3842;57;235
Graz(Stadt);601;291072;8270;86;528
Deutschlandsberg;603;60867;1505;24;210
Graz-Umgebung;606;156070;4285;125;318
Leibnitz;610;84756;2725;57;189
Leoben;611;59700;1891;59;144
Liezen;612;79652;2543;57;136
Murau;614;27543;912;10;99
Voitsberg;616;51044;1811;62;93
Weiz;617;90654;2551;65;200
Murtal;620;71698;2399;70;243
Bruck-Mürzzuschlag;621;98697;3340;111;297
Hartberg-Fürstenfeld;622;90606;3333;97;301
Südoststeiermark;623;84036;2868;48;205
Innsbruck-Stadt;701;131961;6095;69;170
Imst;702;60474;2719;24;138
Innsbruck-Land;703;180453;8460;93;318
Kitzbühel;704;64168;2428;25;82
Kufstein;705;110287;5944;99;161
Landeck;706;44386;2299;29;87
Lienz;707;48738;2407;24;206
Reutte;708;32838;842;3;25
Schwaz;709;84329;6442;93;142
Bludenz;801;64107;2626;36;104
Bregenz;802;134987;5659;72;253
Dornbirn;803;89912;4609;36;212
Feldkirch;804;108133;4787;48;247
Wien;900;1911191;67134;907;2958
