AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;9;7;0
1;<5;Burgenland;1;5852;W;5;4;0
1;<5;Kärnten;2;12352;M;6;3;0
1;<5;Kärnten;2;11792;W;6;1;0
1;<5;Niederösterreich;3;40461;M;40;34;0
1;<5;Niederösterreich;3;38258;W;29;23;0
1;<5;Oberösterreich;4;39625;M;110;90;0
1;<5;Oberösterreich;4;37227;W;94;82;0
1;<5;Salzburg;5;14436;M;19;13;0
1;<5;Salzburg;5;13715;W;19;15;0
1;<5;Steiermark;6;29062;M;17;16;0
1;<5;Steiermark;6;27180;W;22;20;0
1;<5;Tirol;7;19650;M;45;35;0
1;<5;Tirol;7;18347;W;40;36;0
1;<5;Vorarlberg;8;11173;M;15;12;0
1;<5;Vorarlberg;8;10465;W;11;9;0
1;<5;Wien;9;51014;M;153;119;0
1;<5;Wien;9;48225;W;136;97;0
1;<5;Österreich;10;224072;M;414;329;0
1;<5;Österreich;10;211061;W;362;287;0
2;5-14;Burgenland;1;13540;M;34;23;0
2;5-14;Burgenland;1;12963;W;15;15;0
2;5-14;Kärnten;2;26230;M;22;16;0
2;5-14;Kärnten;2;24760;W;14;10;0
2;5-14;Niederösterreich;3;84110;M;204;139;0
2;5-14;Niederösterreich;3;79748;W;182;117;0
2;5-14;Oberösterreich;4;75629;M;355;275;0
2;5-14;Oberösterreich;4;71764;W;303;245;0
2;5-14;Salzburg;5;27154;M;83;64;0
2;5-14;Salzburg;5;25973;W;68;55;0
2;5-14;Steiermark;6;56727;M;91;68;0
2;5-14;Steiermark;6;53657;W;78;60;0
2;5-14;Tirol;7;37056;M;178;132;0
2;5-14;Tirol;7;35165;W;139;110;0
2;5-14;Vorarlberg;8;21275;M;86;56;0
2;5-14;Vorarlberg;8;20340;W;73;45;0
2;5-14;Wien;9;91779;M;724;441;0
2;5-14;Wien;9;85689;W;652;386;0
2;5-14;Österreich;10;433500;M;1777;1214;0
2;5-14;Österreich;10;410059;W;1524;1043;0
3;15-24;Burgenland;1;14439;M;135;82;0
3;15-24;Burgenland;1;13325;W;78;49;0
3;15-24;Kärnten;2;28982;M;128;105;0
3;15-24;Kärnten;2;26664;W;84;74;0
3;15-24;Niederösterreich;3;91319;M;797;619;0
3;15-24;Niederösterreich;3;84326;W;574;434;0
3;15-24;Oberösterreich;4;85564;M;724;615;0
3;15-24;Oberösterreich;4;79443;W;646;556;0
3;15-24;Salzburg;5;31945;M;231;185;0
3;15-24;Salzburg;5;29505;W;220;189;0
3;15-24;Steiermark;6;68685;M;259;222;0
3;15-24;Steiermark;6;63443;W;301;255;0
3;15-24;Tirol;7;44135;M;660;582;0
3;15-24;Tirol;7;41816;W;528;479;0
3;15-24;Vorarlberg;8;23582;M;217;178;0
3;15-24;Vorarlberg;8;21356;W;183;140;0
3;15-24;Wien;9;111527;M;2154;1451;0
3;15-24;Wien;9;109711;W;1928;1277;0
3;15-24;Österreich;10;500178;M;5305;4039;0
3;15-24;Österreich;10;469589;W;4542;3453;0
4;25-34;Burgenland;1;15919;M;82;64;0
4;25-34;Burgenland;1;15611;W;62;43;0
4;25-34;Kärnten;2;33383;M;102;78;0
4;25-34;Kärnten;2;32434;W;82;64;0
4;25-34;Niederösterreich;3;99983;M;664;514;0
4;25-34;Niederösterreich;3;97053;W;581;449;0
4;25-34;Oberösterreich;4;101397;M;674;531;0
4;25-34;Oberösterreich;4;94818;W;604;482;1
4;25-34;Salzburg;5;38361;M;218;186;1
4;25-34;Salzburg;5;37326;W;212;180;0
4;25-34;Steiermark;6;85258;M;283;234;0
4;25-34;Steiermark;6;78765;W;256;233;0
4;25-34;Tirol;7;54311;M;661;590;0
4;25-34;Tirol;7;52332;W;543;492;0
4;25-34;Vorarlberg;8;26971;M;202;171;0
4;25-34;Vorarlberg;8;25881;W;182;144;0
4;25-34;Wien;9;159858;M;2257;1603;0
4;25-34;Wien;9;157213;W;1901;1250;0
4;25-34;Österreich;10;615441;M;5143;3971;1
4;25-34;Österreich;10;591433;W;4423;3337;1
5;35-44;Burgenland;1;18466;M;82;55;0
5;35-44;Burgenland;1;19368;W;64;50;0
5;35-44;Kärnten;2;34259;M;64;44;0
5;35-44;Kärnten;2;34046;W;68;52;0
5;35-44;Niederösterreich;3;106230;M;556;434;2
5;35-44;Niederösterreich;3;107271;W;535;429;0
5;35-44;Oberösterreich;4;96624;M;554;445;0
5;35-44;Oberösterreich;4;93084;W;544;452;1
5;35-44;Salzburg;5;36504;M;195;168;0
5;35-44;Salzburg;5;36266;W;187;156;0
5;35-44;Steiermark;6;80862;M;259;224;1
5;35-44;Steiermark;6;78868;W;238;207;0
5;35-44;Tirol;7;49776;M;484;427;0
5;35-44;Tirol;7;49773;W;474;421;0
5;35-44;Vorarlberg;8;26536;M;161;140;0
5;35-44;Vorarlberg;8;26555;W;177;150;0
5;35-44;Wien;9;136556;M;1509;1026;0
5;35-44;Wien;9;135570;W;1397;914;0
5;35-44;Österreich;10;585813;M;3864;2963;3
5;35-44;Österreich;10;580801;W;3684;2831;1
6;45-54;Burgenland;1;23555;M;99;78;1
6;45-54;Burgenland;1;23359;W;91;64;0
6;45-54;Kärnten;2;43350;M;88;71;1
6;45-54;Kärnten;2;44450;W;92;81;0
6;45-54;Niederösterreich;3;135183;M;768;605;0
6;45-54;Niederösterreich;3;135871;W;742;573;1
6;45-54;Oberösterreich;4;113770;M;634;514;1
6;45-54;Oberösterreich;4;111883;W;630;505;1
6;45-54;Salzburg;5;41781;M;231;199;1
6;45-54;Salzburg;5;43095;W;206;181;0
6;45-54;Steiermark;6;96598;M;314;260;0
6;45-54;Steiermark;6;94098;W;365;313;0
6;45-54;Tirol;7;58275;M;515;451;2
6;45-54;Tirol;7;58650;W;581;526;0
6;45-54;Vorarlberg;8;30682;M;213;174;0
6;45-54;Vorarlberg;8;30151;W;217;183;0
6;45-54;Wien;9;135495;M;1418;936;5
6;45-54;Wien;9;137897;W;1370;904;3
6;45-54;Österreich;10;678689;M;4280;3288;11
6;45-54;Österreich;10;679454;W;4294;3330;5
7;55-64;Burgenland;1;23177;M;69;53;1
7;55-64;Burgenland;1;23355;W;62;52;0
7;55-64;Kärnten;2;42333;M;83;64;0
7;55-64;Kärnten;2;44113;W;72;57;0
7;55-64;Niederösterreich;3;119601;M;589;457;9
7;55-64;Niederösterreich;3;120850;W;523;411;1
7;55-64;Oberösterreich;4;103603;M;508;415;8
7;55-64;Oberösterreich;4;104467;W;388;319;0
7;55-64;Salzburg;5;36187;M;213;182;0
7;55-64;Salzburg;5;39104;W;160;138;0
7;55-64;Steiermark;6;88153;M;258;220;2
7;55-64;Steiermark;6;89857;W;244;211;0
7;55-64;Tirol;7;49083;M;450;402;2
7;55-64;Tirol;7;50665;W;403;364;1
7;55-64;Vorarlberg;8;25323;M;139;117;0
7;55-64;Vorarlberg;8;25743;W;125;104;0
7;55-64;Wien;9;109051;M;997;653;8
7;55-64;Wien;9;115461;W;771;532;0
7;55-64;Österreich;10;596511;M;3306;2563;30
7;55-64;Österreich;10;613615;W;2748;2188;2
8;65-74;Burgenland;1;15875;M;40;30;4
8;65-74;Burgenland;1;16744;W;31;23;1
8;65-74;Kärnten;2;28381;M;49;30;4
8;65-74;Kärnten;2;32171;W;32;25;1
8;65-74;Niederösterreich;3;78246;M;302;221;20
8;65-74;Niederösterreich;3;87257;W;254;203;8
8;65-74;Oberösterreich;4;64338;M;209;156;9
8;65-74;Oberösterreich;4;71363;W;182;147;4
8;65-74;Salzburg;5;24598;M;77;64;3
8;65-74;Salzburg;5;28762;W;70;63;3
8;65-74;Steiermark;6;57258;M;147;116;13
8;65-74;Steiermark;6;65238;W;149;117;9
8;65-74;Tirol;7;32020;M;205;178;8
8;65-74;Tirol;7;36356;W;179;158;4
8;65-74;Vorarlberg;8;16467;M;56;43;5
8;65-74;Vorarlberg;8;18360;W;47;35;1
8;65-74;Wien;9;71215;M;470;284;39
8;65-74;Wien;9;88821;W;403;269;11
8;65-74;Österreich;10;388398;M;1555;1122;105
8;65-74;Österreich;10;445072;W;1347;1040;42
9;75-84;Burgenland;1;9913;M;26;15;2
9;75-84;Burgenland;1;12804;W;20;9;1
9;75-84;Kärnten;2;18617;M;32;22;4
9;75-84;Kärnten;2;25075;W;33;26;1
9;75-84;Niederösterreich;3;55783;M;208;147;27
9;75-84;Niederösterreich;3;70771;W;186;141;14
9;75-84;Oberösterreich;4;42490;M;136;93;22
9;75-84;Oberösterreich;4;57485;W;139;106;10
9;75-84;Salzburg;5;16038;M;66;45;13
9;75-84;Salzburg;5;21096;W;47;39;3
9;75-84;Steiermark;6;39578;M;167;119;34
9;75-84;Steiermark;6;53189;W;195;144;33
9;75-84;Tirol;7;21533;M;156;116;22
9;75-84;Tirol;7;27750;W;195;158;16
9;75-84;Vorarlberg;8;10751;M;30;23;1
9;75-84;Vorarlberg;8;13749;W;48;40;2
9;75-84;Wien;9;46546;M;289;153;64
9;75-84;Wien;9;65983;W;325;184;35
9;75-84;Österreich;10;261249;M;1110;733;189
9;75-84;Österreich;10;347902;W;1188;847;115
10;>84;Burgenland;1;2763;M;7;4;1
10;>84;Burgenland;1;6106;W;9;5;0
10;>84;Kärnten;2;5597;M;2;2;0
10;>84;Kärnten;2;11950;W;7;4;2
10;>84;Niederösterreich;3;14982;M;72;35;23
10;>84;Niederösterreich;3;30239;W;109;56;25
10;>84;Oberösterreich;4;12359;M;48;34;9
10;>84;Oberösterreich;4;25162;W;71;49;11
10;>84;Salzburg;5;4576;M;23;12;8
10;>84;Salzburg;5;8799;W;42;30;11
10;>84;Steiermark;6;11652;M;70;32;31
10;>84;Steiermark;6;24924;W;214;155;52
10;>84;Tirol;7;6296;M;78;46;26
10;>84;Tirol;7;11716;W;161;117;28
10;>84;Vorarlberg;8;2995;M;19;10;7
10;>84;Vorarlberg;8;5942;W;29;18;8
10;>84;Wien;9;11962;M;136;64;39
10;>84;Wien;9;27918;W;308;143;67
10;>84;Österreich;10;73182;M;455;239;144
10;>84;Österreich;10;152756;W;950;577;204
