Bundesland;Anzahl;GKZ;Timestamp
Wien;633;9;2020-08-06T08:00:00
Vorarlberg;22;8;2020-08-06T08:00:00
Tirol;55;7;2020-08-06T08:00:00
Steiermark;81;6;2020-08-06T08:00:00
Salzburg;76;5;2020-08-06T08:00:00
Oberösterreich;238;4;2020-08-06T08:00:00
Niederösterreich;226;3;2020-08-06T08:00:00
Kärnten;19;2;2020-08-06T08:00:00
Burgenland;33;1;2020-08-06T08:00:00
