Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;2358;38;1;2020-11-12T14:02:00
Kärnten;3158;52;2;2020-11-12T14:02:00
Niederösterreich;15875;184;3;2020-11-12T14:02:00
Oberösterreich;19830;210;4;2020-11-12T14:02:00
Salzburg;6255;63;5;2020-11-12T14:02:00
Steiermark;7397;281;6;2020-11-12T14:02:00
Tirol;14362;142;7;2020-11-12T14:02:00
Vorarlberg;5918;54;8;2020-11-12T14:02:00
Wien;28606;428;9;2020-11-12T14:02:00
