Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;5803;4997,6746990027;305;2020-12-24T12:02:00
Baden;4153;2840,57098691545;306;2020-12-24T12:02:00
Bludenz;2751;4317,73236651285;801;2020-12-24T12:02:00
Braunau am Inn;4152;3976,70676576508;404;2020-12-24T12:02:00
Bregenz;5960;4435,08479495174;802;2020-12-24T12:02:00
Bruck an der Leitha;2692;2638,95696500343;307;2020-12-24T12:02:00
Bruck-Mürzzuschlag;3477;3512,68891942132;621;2020-12-24T12:02:00
Deutschlandsberg;1703;2800,01973002746;603;2020-12-24T12:02:00
Dornbirn;4788;5377,29809862872;803;2020-12-24T12:02:00
Eferding;1994;6013,99445047654;405;2020-12-24T12:02:00
Eisenstadt(Stadt);456;3115,3924984628;101;2020-12-24T12:02:00
Eisenstadt-Umgebung;1198;2790,78435483495;103;2020-12-24T12:02:00
Feldkirch;5076;4736,88630912942;804;2020-12-24T12:02:00
Feldkirchen;1140;3807,99679326586;210;2020-12-24T12:02:00
Freistadt;3457;5189,0545023341;406;2020-12-24T12:02:00
Gänserndorf;2148;2071,63937272149;308;2020-12-24T12:02:00
Gmünd;1434;3899,60025018356;309;2020-12-24T12:02:00
Gmunden;4320;4250,67154706733;407;2020-12-24T12:02:00
Graz(Stadt);8972;3106,58365823425;601;2020-12-24T12:02:00
Graz-Umgebung;4464;2893,81563593932;606;2020-12-24T12:02:00
Grieskirchen;3628;5605,59941904482;408;2020-12-24T12:02:00
Güssing;891;3453,88998720782;104;2020-12-24T12:02:00
Hallein;3510;5813,76089044953;502;2020-12-24T12:02:00
Hartberg-Fürstenfeld;3500;3862,19681754982;622;2020-12-24T12:02:00
Hermagor;796;4367,86654960492;203;2020-12-24T12:02:00
Hollabrunn;1129;2219,90640607181;310;2020-12-24T12:02:00
Horn;570;1833,38694113863;311;2020-12-24T12:02:00
Imst;2851;4747,23591314773;702;2020-12-24T12:02:00
Innsbruck-Land;8748;4878,48403395086;703;2020-12-24T12:02:00
Innsbruck-Stadt;6316;4780,86443115585;701;2020-12-24T12:02:00
Jennersdorf;600;3515,76233446619;105;2020-12-24T12:02:00
Kirchdorf an der Krems;2229;3919,74114585165;409;2020-12-24T12:02:00
Kitzbühel;2532;3963,61985566913;704;2020-12-24T12:02:00
Klagenfurt Land;2078;3474,91638795987;204;2020-12-24T12:02:00
Klagenfurt Stadt;3789;3758,29473203924;201;2020-12-24T12:02:00
Korneuburg;2235;2459,04344860214;312;2020-12-24T12:02:00
Krems an der Donau(Stadt);853;3429,00787908024;301;2020-12-24T12:02:00
Krems(Land);1844;3258,18079016185;313;2020-12-24T12:02:00
Kufstein;6089;5551,50343720939;705;2020-12-24T12:02:00
Landeck;2483;5597,13268112348;706;2020-12-24T12:02:00
Leibnitz;2909;3526,74458076718;610;2020-12-24T12:02:00
Leoben;1978;3293,37329337329;611;2020-12-24T12:02:00
Lienz;2478;5082,76413759153;707;2020-12-24T12:02:00
Liezen (inkl. Gröbming);2752;3444,26227456477;612;2020-12-24T12:02:00
Lilienfeld;927;3591,35285913529;314;2020-12-24T12:02:00
Linz(Stadt);8260;4015,04914303491;401;2020-12-24T12:02:00
Linz-Land;6182;4113,8461333706;410;2020-12-24T12:02:00
Mattersburg;1118;2800,25046963056;106;2020-12-24T12:02:00
Melk;2938;3768,50260383264;315;2020-12-24T12:02:00
Mistelbach;1467;1943,4839632765;316;2020-12-24T12:02:00
Mödling;3239;2721,89448562161;317;2020-12-24T12:02:00
Murau;940;3398,53212335949;614;2020-12-24T12:02:00
Murtal;2537;3523,41536581301;620;2020-12-24T12:02:00
Neunkirchen;2623;3039,71445457811;318;2020-12-24T12:02:00
Neusiedl am See;1509;2533,91993551854;107;2020-12-24T12:02:00
Oberpullendorf;1293;3446,80510756271;108;2020-12-24T12:02:00
Oberwart;1801;3330,49781788594;109;2020-12-24T12:02:00
Perg;3401;4967,93701339488;411;2020-12-24T12:02:00
Reutte;884;2705,84634220998;708;2020-12-24T12:02:00
Ried im Innkreis;3527;5762,69524867656;412;2020-12-24T12:02:00
Rohrbach;3727;6593,65933054985;413;2020-12-24T12:02:00
Rust(Stadt);50;2577,31958762887;102;2020-12-24T12:02:00
Salzburg(Stadt);6026;3907,63304822613;501;2020-12-24T12:02:00
Salzburg-Umgebung;6698;4398,44760672704;503;2020-12-24T12:02:00
Sankt Johann im Pongau;5072;6294,91268787311;504;2020-12-24T12:02:00
Sankt Pölten(Land);4045;3086,74948872135;319;2020-12-24T12:02:00
Sankt Pölten(Stadt);2192;3982,26873047017;302;2020-12-24T12:02:00
Sankt Veit an der Glan;2210;4050,95774906058;205;2020-12-24T12:02:00
Schärding;3407;5945,17249201668;414;2020-12-24T12:02:00
Scheibbs;1975;4770,18573533319;320;2020-12-24T12:02:00
Schwaz;6588;7854,73275070642;709;2020-12-24T12:02:00
Spittal an der Drau;1750;2299,8777779238;206;2020-12-24T12:02:00
Steyr(Stadt);1498;3922,18469353023;402;2020-12-24T12:02:00
Steyr-Land;2900;4799,17917487216;415;2020-12-24T12:02:00
Südoststeiermark;2933;3412,56821064144;623;2020-12-24T12:02:00
Tamsweg;1327;6530,51181102362;505;2020-12-24T12:02:00
Tulln;2769;2668,37555771844;321;2020-12-24T12:02:00
Urfahr-Umgebung;4560;5333,02146073329;416;2020-12-24T12:02:00
Villach Land;2118;3275,19020226387;207;2020-12-24T12:02:00
Villach Stadt;1900;3052,5520942114;202;2020-12-24T12:02:00
Vöcklabruck;6289;4615,67818690231;417;2020-12-24T12:02:00
Voitsberg;1838;3592,58028576455;616;2020-12-24T12:02:00
Völkermarkt;2140;5110,08166579111;208;2020-12-24T12:02:00
Waidhofen an der Thaya;806;3113,41161928307;322;2020-12-24T12:02:00
Waidhofen an der Ybbs(Stadt);451;4004,97291537164;303;2020-12-24T12:02:00
Weiz;2578;2853,56917525431;617;2020-12-24T12:02:00
Wels(Stadt);2998;4856,8697652567;403;2020-12-24T12:02:00
Wels-Land;2954;4041,37138479219;418;2020-12-24T12:02:00
Wien(Stadt);70449;3712,74488258442;900;2020-12-24T12:02:00
Wiener Neustadt(Land);2003;2568,24505391648;323;2020-12-24T12:02:00
Wiener Neustadt(Stadt);1537;3394,65954016388;304;2020-12-24T12:02:00
Wolfsberg;2172;4119,40977885673;209;2020-12-24T12:02:00
Zell am See;4082;4667,16974228808;506;2020-12-24T12:02:00
Zwettl;1627;3853,44133390176;325;2020-12-24T12:02:00
