Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;428;5;12
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1125;14;70
Güssing;104;25699;799;11;27
Jennersdorf;105;17097;572;14;26
Mattersburg;106;40042;1079;16;47
Neusiedl am See;107;59990;1408;20;81
Oberpullendorf;108;37384;1251;14;49
Oberwart;109;54192;1737;48;98
Klagenfurt Stadt;201;101300;3370;87;266
Villach Stadt;202;62882;1691;22;152
Hermagor;203;18054;656;5;74
Klagenfurt Land;204;60014;1927;5;146
Sankt Veit an der Glan;205;54186;2098;47;138
Spittal an der Drau;206;75868;1621;22;144
Villach Land;207;64618;1941;20;190
Völkermarkt;208;41862;1945;16;176
Wolfsberg;209;52607;2025;33;149
Feldkirchen;210;29902;1015;17;105
Krems an der Donau(Stadt);301;25036;812;27;24
Sankt Pölten(Stadt);302;55514;2020;21;128
Waidhofen an der Ybbs(Stadt);303;11222;403;5;26
Wiener Neustadt(Stadt);304;45823;1448;28;59
Amstetten;305;116520;5074;77;442
Baden;306;146751;3748;36;219
Bruck an der Leitha;307;103735;2525;28;169
Gänserndorf;308;104782;1898;24;100
Gmünd;309;36553;1330;27;112
Hollabrunn;310;51033;1088;23;48
Horn;311;30936;559;7;50
Korneuburg;312;91254;2116;15;92
Krems(Land);313;56487;1790;21;90
Lilienfeld;314;25655;871;21;62
Melk;315;78191;2754;44;220
Mistelbach;316;75625;1392;24;76
Mödling;317;119115;2962;46;194
Neunkirchen;318;86343;2365;40;206
Sankt Pölten(Land);319;131729;3798;64;219
Scheibbs;320;41414;1859;17;114
Tulln;321;104593;2597;29;104
Waidhofen an der Thaya;322;25682;783;12;42
Wiener Neustadt(Land);323;78307;1860;25;92
Zwettl;325;41987;1465;11;110
Linz(Stadt);401;206595;7960;119;419
Steyr(Stadt);402;38056;1428;12;79
Wels(Stadt);403;62470;2863;34;141
Braunau am Inn;404;105553;3892;39;322
Eferding;405;33178;1934;22;85
Freistadt;406;66861;3297;57;167
Gmunden;407;101859;3874;44;327
Grieskirchen;408;64875;3469;46;168
Kirchdorf an der Krems;409;57071;2027;34;155
Linz-Land;410;151371;5894;61;306
Perg;411;68968;3258;35;154
Ried im Innkreis;412;61690;3357;59;161
Rohrbach;413;56545;3615;72;147
Schärding;414;57391;3199;32;298
Steyr-Land;415;60717;2738;48;157
Urfahr-Umgebung;416;86005;4410;51;170
Vöcklabruck;417;137297;5835;68;466
Wels-Land;418;73777;2721;33;147
Salzburg(Stadt);501;155021;5500;47;402
Hallein;502;60824;3147;25;234
Salzburg-Umgebung;503;153492;6114;54;343
Sankt Johann im Pongau;504;81194;4744;69;268
Tamsweg;505;20251;1264;22;120
Zell am See;506;87628;3825;53;290
Graz(Stadt);601;291072;8083;85;506
Deutschlandsberg;603;60867;1416;23;177
Graz-Umgebung;606;156070;4175;115;315
Leibnitz;610;84756;2667;57;174
Leoben;611;59700;1845;52;155
Liezen;612;79652;2498;50;134
Murau;614;27543;882;9;94
Voitsberg;616;51044;1782;58;87
Weiz;617;90654;2504;63;203
Murtal;620;71698;2345;61;234
Bruck-Mürzzuschlag;621;98697;3253;100;265
Hartberg-Fürstenfeld;622;90606;3205;94;226
Südoststeiermark;623;84036;2795;47;185
Innsbruck-Stadt;701;131961;5981;66;169
Imst;702;60474;2674;19;136
Innsbruck-Land;703;180453;8261;88;317
Kitzbühel;704;64168;2397;23;94
Kufstein;705;110287;5911;96;196
Landeck;706;44386;2245;28;77
Lienz;707;48738;2290;24;169
Reutte;708;32838;836;3;36
Schwaz;709;84329;6407;86;169
Bludenz;801;64107;2610;36;130
Bregenz;802;134987;5603;68;252
Dornbirn;803;89912;4547;36;206
Feldkirch;804;108133;4742;44;256
Wien;900;1911191;66355;867;3194
