AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;12;11;0
1;<5;Burgenland;1;5852;W;6;4;0
1;<5;Kärnten;2;12352;M;8;6;0
1;<5;Kärnten;2;11792;W;8;7;0
1;<5;Niederösterreich;3;40461;M;47;40;0
1;<5;Niederösterreich;3;38258;W;37;29;0
1;<5;Oberösterreich;4;39625;M;136;112;0
1;<5;Oberösterreich;4;37227;W;111;99;0
1;<5;Salzburg;5;14436;M;26;19;0
1;<5;Salzburg;5;13715;W;30;19;0
1;<5;Steiermark;6;29062;M;27;20;0
1;<5;Steiermark;6;27180;W;28;23;0
1;<5;Tirol;7;19650;M;54;46;0
1;<5;Tirol;7;18347;W;51;41;0
1;<5;Vorarlberg;8;11173;M;21;15;0
1;<5;Vorarlberg;8;10465;W;15;11;0
1;<5;Wien;9;51014;M;185;133;0
1;<5;Wien;9;48225;W;171;111;0
1;<5;Österreich;10;224072;M;516;402;0
1;<5;Österreich;10;211061;W;457;344;0
2;5-14;Burgenland;1;13540;M;52;38;0
2;5-14;Burgenland;1;12963;W;28;18;0
2;5-14;Kärnten;2;26230;M;45;24;0
2;5-14;Kärnten;2;24760;W;30;16;0
2;5-14;Niederösterreich;3;84110;M;309;214;0
2;5-14;Niederösterreich;3;79748;W;272;191;0
2;5-14;Oberösterreich;4;75629;M;476;370;0
2;5-14;Oberösterreich;4;71764;W;425;327;0
2;5-14;Salzburg;5;27154;M;145;99;0
2;5-14;Salzburg;5;25973;W;126;83;0
2;5-14;Steiermark;6;56727;M;138;101;0
2;5-14;Steiermark;6;53657;W;128;87;0
2;5-14;Tirol;7;37056;M;300;216;0
2;5-14;Tirol;7;35165;W;267;175;0
2;5-14;Vorarlberg;8;21275;M;125;83;0
2;5-14;Vorarlberg;8;20340;W;123;70;0
2;5-14;Wien;9;91779;M;993;544;0
2;5-14;Wien;9;85689;W;881;488;0
2;5-14;Österreich;10;433500;M;2583;1689;0
2;5-14;Österreich;10;410059;W;2280;1455;0
3;15-24;Burgenland;1;14439;M;178;141;0
3;15-24;Burgenland;1;13325;W;101;84;0
3;15-24;Kärnten;2;28982;M;155;127;0
3;15-24;Kärnten;2;26664;W;117;90;0
3;15-24;Niederösterreich;3;91319;M;1050;817;0
3;15-24;Niederösterreich;3;84326;W;746;582;0
3;15-24;Oberösterreich;4;85564;M;967;762;0
3;15-24;Oberösterreich;4;79443;W;847;675;0
3;15-24;Salzburg;5;31945;M;369;249;0
3;15-24;Salzburg;5;29505;W;359;240;0
3;15-24;Steiermark;6;68685;M;381;287;0
3;15-24;Steiermark;6;;U;1;0;0
3;15-24;Steiermark;6;63443;W;384;318;0
3;15-24;Tirol;7;44135;M;877;709;0
3;15-24;Tirol;7;41816;W;698;568;0
3;15-24;Vorarlberg;8;23582;M;322;208;0
3;15-24;Vorarlberg;8;21356;W;287;177;0
3;15-24;Wien;9;111527;M;2648;1686;0
3;15-24;Wien;9;109711;W;2407;1521;0
3;15-24;Österreich;10;500178;M;6947;4986;0
3;15-24;Österreich;10;;U;1;0;0
3;15-24;Österreich;10;469589;W;5946;4255;0
4;25-34;Burgenland;1;15919;M;116;83;0
4;25-34;Burgenland;1;15611;W;87;62;0
4;25-34;Kärnten;2;33383;M;135;104;0
4;25-34;Kärnten;2;32434;W;127;78;0
4;25-34;Niederösterreich;3;99983;M;876;658;0
4;25-34;Niederösterreich;3;97053;W;739;585;0
4;25-34;Oberösterreich;4;101397;M;920;715;0
4;25-34;Oberösterreich;4;94818;W;820;628;1
4;25-34;Salzburg;5;38361;M;352;244;1
4;25-34;Salzburg;5;37326;W;350;231;0
4;25-34;Steiermark;6;85258;M;431;299;0
4;25-34;Steiermark;6;78765;W;362;271;0
4;25-34;Tirol;7;54311;M;859;723;0
4;25-34;Tirol;7;52332;W;725;593;0
4;25-34;Vorarlberg;8;26971;M;285;201;0
4;25-34;Vorarlberg;8;25881;W;274;178;0
4;25-34;Wien;9;159858;M;2761;1867;0
4;25-34;Wien;9;157213;W;2403;1475;0
4;25-34;Österreich;10;615441;M;6735;4894;1
4;25-34;Österreich;10;591433;W;5887;4101;1
5;35-44;Burgenland;1;18466;M;110;84;0
5;35-44;Burgenland;1;19368;W;95;68;0
5;35-44;Kärnten;2;34259;M;93;61;0
5;35-44;Kärnten;2;34046;W;108;72;0
5;35-44;Niederösterreich;3;106230;M;726;558;2
5;35-44;Niederösterreich;3;107271;W;727;542;0
5;35-44;Oberösterreich;4;96624;M;731;570;0
5;35-44;Oberösterreich;4;93084;W;751;554;1
5;35-44;Salzburg;5;36504;M;303;213;0
5;35-44;Salzburg;5;36266;W;303;213;0
5;35-44;Steiermark;6;80862;M;364;266;1
5;35-44;Steiermark;6;78868;W;342;245;0
5;35-44;Tirol;7;49776;M;624;518;0
5;35-44;Tirol;7;49773;W;629;525;0
5;35-44;Vorarlberg;8;26536;M;243;159;0
5;35-44;Vorarlberg;8;26555;W;280;176;0
5;35-44;Wien;9;136556;M;1918;1200;0
5;35-44;Wien;9;135570;W;1807;1093;0
5;35-44;Österreich;10;585813;M;5112;3629;3
5;35-44;Österreich;10;580801;W;5042;3488;1
6;45-54;Burgenland;1;23555;M;137;102;1
6;45-54;Burgenland;1;23359;W;127;94;0
6;45-54;Kärnten;2;43350;M;126;84;1
6;45-54;Kärnten;2;44450;W;138;97;0
6;45-54;Niederösterreich;3;135183;M;1015;776;0
6;45-54;Niederösterreich;3;135871;W;1012;738;1
6;45-54;Oberösterreich;4;113770;M;871;655;1
6;45-54;Oberösterreich;4;111883;W;897;657;1
6;45-54;Salzburg;5;41781;M;378;250;1
6;45-54;Salzburg;5;43095;W;343;231;0
6;45-54;Steiermark;6;96598;M;436;325;0
6;45-54;Steiermark;6;94098;W;502;380;1
6;45-54;Tirol;7;58275;M;698;554;3
6;45-54;Tirol;7;58650;W;778;623;0
6;45-54;Vorarlberg;8;30682;M;313;209;0
6;45-54;Vorarlberg;8;30151;W;307;215;0
6;45-54;Wien;9;135495;M;1842;1120;5
6;45-54;Wien;9;137897;W;1793;1055;4
6;45-54;Österreich;10;678689;M;5816;4075;12
6;45-54;Österreich;10;679454;W;5897;4090;7
7;55-64;Burgenland;1;23177;M;94;72;1
7;55-64;Burgenland;1;23355;W;90;65;0
7;55-64;Kärnten;2;42333;M;118;77;0
7;55-64;Kärnten;2;44113;W;111;70;0
7;55-64;Niederösterreich;3;119601;M;817;587;9
7;55-64;Niederösterreich;3;120850;W;669;520;1
7;55-64;Oberösterreich;4;103603;M;721;518;9
7;55-64;Oberösterreich;4;104467;W;582;402;0
7;55-64;Salzburg;5;36187;M;336;228;0
7;55-64;Salzburg;5;39104;W;296;189;0
7;55-64;Steiermark;6;88153;M;345;260;2
7;55-64;Steiermark;6;89857;W;332;252;2
7;55-64;Tirol;7;49083;M;584;483;2
7;55-64;Tirol;7;50665;W;530;437;1
7;55-64;Vorarlberg;8;25323;M;197;133;0
7;55-64;Vorarlberg;8;25743;W;183;124;0
7;55-64;Wien;9;109051;M;1298;778;8
7;55-64;Wien;9;115461;W;1055;611;0
7;55-64;Österreich;10;596511;M;4510;3136;31
7;55-64;Österreich;10;613615;W;3848;2670;4
8;65-74;Burgenland;1;15875;M;59;39;5
8;65-74;Burgenland;1;16744;W;51;31;1
8;65-74;Kärnten;2;28381;M;67;42;4
8;65-74;Kärnten;2;32171;W;50;34;1
8;65-74;Niederösterreich;3;78246;M;395;261;21
8;65-74;Niederösterreich;3;87257;W;339;246;8
8;65-74;Oberösterreich;4;64338;M;289;198;11
8;65-74;Oberösterreich;4;71363;W;274;180;4
8;65-74;Salzburg;5;24598;M;158;89;5
8;65-74;Salzburg;5;28762;W;151;86;3
8;65-74;Steiermark;6;57258;M;201;133;13
8;65-74;Steiermark;6;65238;W;199;139;9
8;65-74;Tirol;7;32020;M;271;207;8
8;65-74;Tirol;7;36356;W;247;192;4
8;65-74;Vorarlberg;8;16467;M;83;47;5
8;65-74;Vorarlberg;8;18360;W;85;40;2
8;65-74;Wien;9;71215;M;584;333;44
8;65-74;Wien;9;88821;W;556;311;11
8;65-74;Österreich;10;388398;M;2107;1349;116
8;65-74;Österreich;10;445072;W;1952;1259;43
9;75-84;Burgenland;1;9913;M;37;19;3
9;75-84;Burgenland;1;12804;W;34;16;2
9;75-84;Kärnten;2;18617;M;56;25;4
9;75-84;Kärnten;2;25075;W;64;30;1
9;75-84;Niederösterreich;3;55783;M;292;176;30
9;75-84;Niederösterreich;3;70771;W;271;172;14
9;75-84;Oberösterreich;4;42490;M;195;114;23
9;75-84;Oberösterreich;4;57485;W;215;128;12
9;75-84;Salzburg;5;16038;M;107;60;13
9;75-84;Salzburg;5;21096;W;89;47;3
9;75-84;Steiermark;6;39578;M;210;128;38
9;75-84;Steiermark;6;53189;W;238;158;35
9;75-84;Tirol;7;21533;M;210;138;24
9;75-84;Tirol;7;27750;W;249;184;16
9;75-84;Vorarlberg;8;10751;M;50;24;3
