Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;598;515,011109771432;305;2020-10-22T11:02:00
Baden;985;673,720785483198;306;2020-10-22T11:02:00
Bludenz;626;982,515616661958;801;2020-10-22T11:02:00
Braunau am Inn;505;483,679411539346;404;2020-10-22T11:02:00
Bregenz;1050;781,348831325391;802;2020-10-22T11:02:00
Bruck an der Leitha;723;708,754043721204;307;2020-10-22T11:02:00
Bruck-Mürzzuschlag;297;300,048492685687;621;2020-10-22T11:02:00
Deutschlandsberg;171;281,152891271107;603;2020-10-22T11:02:00
Dornbirn;788;884,985568445997;803;2020-10-22T11:02:00
Eferding;205;618,289299071058;405;2020-10-22T11:02:00
Eisenstadt(Stadt);60;409,920065587211;101;2020-10-22T11:02:00
Eisenstadt-Umgebung;195;454,259556922217;103;2020-10-22T11:02:00
Feldkirch;964;899,597793932381;804;2020-10-22T11:02:00
Feldkirchen;56;187,059491599025;210;2020-10-22T11:02:00
Freistadt;448;672,460635535342;406;2020-10-22T11:02:00
Gänserndorf;685;660,648496421889;308;2020-10-22T11:02:00
Gmünd;209;568,351779838468;309;2020-10-22T11:02:00
Gmunden;600;590,371048203796;407;2020-10-22T11:02:00
Graz(Stadt);1805;624,987015505218;601;2020-10-22T11:02:00
Graz-Umgebung;689;446,648515493323;606;2020-10-22T11:02:00
Grieskirchen;451;696,837193492066;408;2020-10-22T11:02:00
Güssing;123;476,799627863705;104;2020-10-22T11:02:00
Hallein;793;1313,47931228675;502;2020-10-22T11:02:00
Hartberg-Fürstenfeld;516;569,398159387345;622;2020-10-22T11:02:00
Hermagor;70;384,108867427568;203;2020-10-22T11:02:00
Hollabrunn;155;304,77014432341;310;2020-10-22T11:02:00
Horn;141;453,522032807977;311;2020-10-22T11:02:00
Imst;682;1135,60676701745;702;2020-10-22T11:02:00
Innsbruck-Land;1744;972,573863192764;703;2020-10-22T11:02:00
Innsbruck-Stadt;2093;1584,28582242071;701;2020-10-22T11:02:00
Jennersdorf;32;187,507324504863;105;2020-10-22T11:02:00
Kirchdorf an der Krems;203;356,979565997257;409;2020-10-22T11:02:00
Kitzbühel;544;851,583412908377;704;2020-10-22T11:02:00
Klagenfurt Land;162;270,903010033445;204;2020-10-22T11:02:00
Klagenfurt Stadt;395;391,799002152415;201;2020-10-22T11:02:00
Korneuburg;682;750,365830848618;312;2020-10-22T11:02:00
Krems an der Donau(Stadt);187;751,728573725679;301;2020-10-22T11:02:00
Krems(Land);433;765,071736518482;313;2020-10-22T11:02:00
Kufstein;1194;1088,60159369815;705;2020-10-22T11:02:00
Landeck;1357;3058,924304585;706;2020-10-22T11:02:00
Leibnitz;381;461,907763929974;610;2020-10-22T11:02:00
Leoben;248;412,920412920413;611;2020-10-22T11:02:00
Lienz;234;479,970463356101;707;2020-10-22T11:02:00
Liezen (inkl. Gröbming);318;397,992515738226;612;2020-10-22T11:02:00
Lilienfeld;157;608,244227491089;314;2020-10-22T11:02:00
Linz(Stadt);1905;925,988936741102;401;2020-10-22T11:02:00
Linz-Land;1225;815,183033545614;410;2020-10-22T11:02:00
Mattersburg;190;475,89229805886;106;2020-10-22T11:02:00
Melk;473;606,705831045894;315;2020-10-22T11:02:00
Mistelbach;448;593,511121709524;316;2020-10-22T11:02:00
Mödling;921;773,962587606514;317;2020-10-22T11:02:00
Murau;45;162,695686756571;614;2020-10-22T11:02:00
Murtal;251;348,591744903061;620;2020-10-22T11:02:00
Neunkirchen;630;730,08772641411;318;2020-10-22T11:02:00
Neusiedl am See;398;668,323481998925;107;2020-10-22T11:02:00
Oberpullendorf;139;370,538213419348;108;2020-10-22T11:02:00
Oberwart;339;626,895480434943;109;2020-10-22T11:02:00
Perg;533;778,568194101579;411;2020-10-22T11:02:00
Reutte;164;501,989592898684;708;2020-10-22T11:02:00
Ried im Innkreis;524;856,153192601791;412;2020-10-22T11:02:00
Rohrbach;451;797,891161276626;413;2020-10-22T11:02:00
Rust(Stadt);3;154,639175257732;102;2020-10-22T11:02:00
Salzburg(Stadt);908;588,803652138952;501;2020-10-22T11:02:00
Salzburg-Umgebung;1056;693,454863049231;503;2020-10-22T11:02:00
Sankt Johann im Pongau;981;1217,5294453477;504;2020-10-22T11:02:00
Sankt Pölten(Land);856;653,21571380605;319;2020-10-22T11:02:00
Sankt Pölten(Stadt);435;790,27686941356;302;2020-10-22T11:02:00
Sankt Veit an der Glan;191;350,105398221978;205;2020-10-22T11:02:00
Schärding;374;652,625333728864;414;2020-10-22T11:02:00
Scheibbs;197;475,810931575007;320;2020-10-22T11:02:00
Schwaz;1147;1367,54378643902;709;2020-10-22T11:02:00
Spittal an der Drau;115;151,134825406421;206;2020-10-22T11:02:00
Steyr(Stadt);258;675,516455895059;402;2020-10-22T11:02:00
Steyr-Land;402;665,26552699952;415;2020-10-22T11:02:00
Südoststeiermark;182;211,758409252214;623;2020-10-22T11:02:00
Tamsweg;94;462,59842519685;505;2020-10-22T11:02:00
Tulln;648;624,451918165962;321;2020-10-22T11:02:00
Urfahr-Umgebung;627;733,290450850827;416;2020-10-22T11:02:00
Villach Land;165;255,149378363333;207;2020-10-22T11:02:00
Villach Stadt;173;277,942901209775;202;2020-10-22T11:02:00
Vöcklabruck;902;662,003772394002;417;2020-10-22T11:02:00
Voitsberg;280;547,291882488614;616;2020-10-22T11:02:00
Völkermarkt;185;441,759396341755;208;2020-10-22T11:02:00
Waidhofen an der Thaya;213;822,775030902349;322;2020-10-22T11:02:00
Waidhofen an der Ybbs(Stadt);53;470,650919101323;303;2020-10-22T11:02:00
Weiz;413;457,14665220327;617;2020-10-22T11:02:00
Wels(Stadt);678;1098,38482349701;403;2020-10-22T11:02:00
Wels-Land;447;611,541302979725;418;2020-10-22T11:02:00
Wien(Stadt);25143;1325,06557343355;900;2020-10-22T11:02:00
Wiener Neustadt(Land);382;489,800105140337;323;2020-10-22T11:02:00
Wiener Neustadt(Stadt);368;812,774697970272;304;2020-10-22T11:02:00
Wolfsberg;133;252,247468042332;209;2020-10-22T11:02:00
Zell am See;658;752,326724749034;506;2020-10-22T11:02:00
Zwettl;274;648,950783951494;325;2020-10-22T11:02:00
