Altersgruppe;Anzahl;Timestamp
<5;188;2020-07-11T13:00:00
5-14;605;2020-07-11T13:00:00
15-24;1888;2020-07-11T13:00:00
25-34;2777;2020-07-11T13:00:00
35-44;2711;2020-07-11T13:00:00
45-54;3699;2020-07-11T13:00:00
55-64;2960;2020-07-11T13:00:00
65-74;1510;2020-07-11T13:00:00
75-84;1432;2020-07-11T13:00:00
>84;955;2020-07-11T13:00:00
