Bundesland;Anzahl;GKZ;Timestamp
Wien;547;9;2020-05-06T11:00:00
Vorarlberg;40;8;2020-05-06T11:00:00
Tirol;138;7;2020-05-06T11:00:00
Steiermark;311;6;2020-05-06T11:00:00
Salzburg;68;5;2020-05-06T11:00:00
Oberösterreich;70;4;2020-05-06T11:00:00
Niederösterreich;189;3;2020-05-06T11:00:00
Kärnten;13;2;2020-05-06T11:00:00
Burgenland;61;1;2020-05-06T11:00:00
