Bundesland;Anzahl;GKZ;Timestamp
Wien;3563;9;2021-01-15T05:02:00
Vorarlberg;1032;8;2021-01-15T05:02:00
Tirol;1419;7;2021-01-15T05:02:00
Steiermark;2841;6;2021-01-15T05:02:00
Salzburg;1994;5;2021-01-15T05:02:00
Oberösterreich;2475;4;2021-01-15T05:02:00
Niederösterreich;4123;3;2021-01-15T05:02:00
Kärnten;1424;2;2021-01-15T05:02:00
Burgenland;537;1;2021-01-15T05:02:00
