Bundesland;Anzahl;GKZ;Timestamp
Wien;560;9;2020-05-10T21:59:59
Vorarlberg;27;8;2020-05-10T21:59:59
Tirol;99;7;2020-05-10T21:59:59
Steiermark;262;6;2020-05-10T21:59:59
Salzburg;37;5;2020-05-10T21:59:59
Oberösterreich;47;4;2020-05-10T21:59:59
Niederösterreich;176;3;2020-05-10T21:59:59
Kärnten;10;2;2020-05-10T21:59:59
Burgenland;44;1;2020-05-10T21:59:59
