Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;6953;114;1;2020-12-08T13:02:00
Kärnten;14421;205;2;2020-12-08T13:02:00
Niederösterreich;38854;585;3;2020-12-08T13:02:00
Oberösterreich;56643;692;4;2020-12-08T13:02:00
Salzburg;19048;224;5;2020-12-08T13:02:00
Steiermark;23518;546;6;2020-12-08T13:02:00
Tirol;32721;379;7;2020-12-08T13:02:00
Vorarlberg;15073;155;8;2020-12-08T13:02:00
Wien;55083;770;9;2020-12-08T13:02:00
