Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;9243;164;1;2021-01-08T17:02:00
Kärnten;20522;506;2;2021-01-08T17:02:00
Niederösterreich;52373;895;3;2021-01-08T17:02:00
Oberösterreich;70262;1122;4;2021-01-08T17:02:00
Salzburg;26882;369;5;2021-01-08T17:02:00
Steiermark;39774;1125;6;2021-01-08T17:02:00
Tirol;39922;490;7;2021-01-08T17:02:00
Vorarlberg;19432;217;8;2021-01-08T17:02:00
Wien;70805;1156;9;2021-01-08T17:02:00
